fraud_id,transaction_id,account_id,detected_date,fraud_type,status,created_at
78e6843a-f70a-4200-bb7b-34d5c9967fdc,6f7bcd27-4799-4bcc-926f-c210822b24b6,1e83b5de-d858-498f-904c-4d592ac55d45,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
25cb253c-8c15-42b8-ac15-67f98938d2b6,b146293b-1607-4527-a124-0487135f2105,b3af6463-beae-4205-9c0d-c334b5844202,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
6423d598-1c14-43a9-946a-127058009cb5,0e298900-0023-464a-acbf-36d034fe6674,69295865-35c9-42cd-b634-8fc572a0b21c,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
80f9b1e0-55f1-4bc5-9bd0-64ed4e0ef869,6aed42cd-daa0-4f4d-bb99-32b26017ada1,24802a3b-1949-4743-809b-1afb6dd7ab99,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
f0a21040-c949-4f82-ab92-3069f486ea2a,2fa04714-8ea6-4365-9bd4-5e270a225544,c3c1d27e-e471-40af-b6ff-d1b2cfe6a6bd,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
8fc5342c-b396-40af-a08d-d765e317775f,7ff5b3f2-708a-47dd-b64f-d7a8256eb124,26caff34-3ee0-43a7-8e84-49812adf66b4,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
876a5850-66bf-45ec-8a7d-f214e1a24ce4,f8878ee2-e94b-4fed-9f4c-ad50fa46c820,22e61586-b480-46b2-8762-4dda8285d39a,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
eff6a6de-e0b4-43bc-927b-b433e8b501c4,264f6934-6828-4b5e-9eaf-df46fbfc9394,1cc25372-9331-4ca0-a0e6-f82b22f654f3,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
858dc514-02a1-4466-890c-2d53ca185b81,c012efc7-34aa-4571-b77d-60889846710d,87d9b181-8cc0-45e5-91c3-526e7c5a0665,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
a0ab9261-4eea-4913-a1d7-a0135f053305,9da529fe-4205-4c97-af63-08ae60d4d7e7,32a34507-fad7-4d1b-ba5d-b589f5fd0624,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
66b185d7-a549-4e62-907d-b139583dc2b4,cc848f4b-0f0e-44bc-aece-57a07f7e83ab,32bbdfd8-14d0-453d-a9e6-b5e5814fbeff,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
32b7751b-fe66-489b-b928-ccd743f1846d,e9534577-0d3d-4faf-8d7e-fee1aefd8359,766b1ab8-6d59-4e9b-bfed-64d8dcc3bf88,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
e2f1658a-5a46-4834-9760-b163207e497a,25505e91-71dc-478b-b109-1d4a215ef35d,dfd8e135-8a20-4efd-a4fb-e2e4e4e5f8fb,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
ff0b3179-3c41-4933-bfe4-69ebb034fc34,61c006d9-62e0-4476-b57b-79744018c80c,b1d0d417-8458-47d5-8877-3529fc201078,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
8b6a1da5-d0bc-401a-8e98-25d971cb5b3c,a8493e74-573d-4c86-91c8-b5d20cc06bb1,4713e179-aea4-41f3-b1cf-5d11de315ec3,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
83b2fe0d-6788-4453-81e4-71c597ec2cfa,09bd4ce9-47c2-4514-ab21-11a8665e151f,f3d63047-0a2d-4469-bcb6-84aa2aded1df,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
1f15cfeb-5ccc-479f-a9bf-69d3407a7c3e,051be7f4-c239-4d15-b73b-66366b3ceb42,84df78db-d36c-41fe-aedf-73ffa5a45074,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
0488e927-9489-438e-855b-ffe27e0bcf5d,6f23e633-1a40-49da-b6f2-aca894d6606b,315fd800-4b10-4c29-a343-6f301aed1c20,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
ca66eebd-0366-402a-9789-607625a2a153,9877ecc3-ac96-4587-bfe8-40f07af5b760,6adaf85d-8799-49cb-aabc-c8d2552eeb00,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
799c61fa-607b-4088-972b-2d01fba1728c,b8a79647-a536-47cb-b8dd-99d20624daec,724121ff-86cf-47b6-a996-433e9a7472c7,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
9738ed61-3539-4041-8098-17701909f56e,d273701f-4fed-4902-ba86-0e46803d2065,45a3515f-ff26-4718-a4b8-8414f1483da9,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
64d60152-28e4-47be-8819-aaf55e6070e2,62e12663-4f55-4466-8580-bbebcd09b967,c1cae010-fe71-4e61-8273-0f3222557945,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
9301c31b-c475-4a30-b596-1f6c8031008e,908fa337-c10b-48be-99be-2f90b5c33abc,23de1722-289b-4bf7-85b2-17fe6d90f363,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
30c3e30b-5148-4432-bb29-268f2c52b170,7153188b-5175-43f2-8d8f-6a82ec1d419d,0488e6a2-2f25-4931-9be2-10b7d8e53b8f,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
b0052d6e-d3e3-486e-a70f-f836d7eea5e1,1181ac11-f7c7-45b6-88c4-bcb2fc088c62,07798d87-125d-4c1d-b13b-ae80f4689941,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
6a96d103-42a5-4898-899b-c302fdf9e679,468ac7ed-32fe-43a2-8339-fb31c4ab125d,d0b11d7a-22ba-48b3-91e8-4889ceae495d,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
4ae8f816-9185-4d97-80d5-63e58b2ccafb,c267608a-0987-436f-abf1-82efa0d83c70,b124a5ad-05d8-4b1e-af2e-23d41252f143,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
34a4f7f1-0127-43ab-afe6-8383e073333e,ea937e57-bbf4-478e-8f9e-972d6b4ab8ed,e8c8e8f4-36e4-4edb-b0ee-8fcbe8e0d4d6,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
7918467f-521e-4bdc-bc67-ac859f170bac,9eb6ab93-1c6f-4cec-bee8-69c4fb6be916,72f9514a-aa4d-426f-92ba-3ed35f77e5e4,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
6ffc55ed-ba52-42fd-b599-9ef1a68f8234,22182fe7-0c26-405f-bdb7-79258018661b,4887fb62-2cf0-423d-9672-9610249e6dbd,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
1524fc5b-cdf2-4c20-8a08-2cb4cb5425d4,1a66eed9-86ef-45a1-9158-a63514b956bc,ce1be356-016f-4297-9cbe-7a7c97a27765,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
1721bfff-f36d-4c7e-8bdd-80796abbb75f,e82845e2-53cb-4330-affb-3ea00e652b3b,69f9c8c0-72c0-453c-a391-cea6efb316ca,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
7784c2aa-1868-43b2-aa43-5c6a7c1e28b2,3a31e2e3-7972-432b-b8ed-9de0bba4fb35,eb906c06-c71e-4fe3-ae40-157a0fa8b013,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
13f6bf5c-dab8-4cb0-8cd8-e438470d2b88,0b04426a-8960-4ed1-9f23-842187370bed,768d968a-382f-43e4-a171-6573c34eed54,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
8920347a-8e27-4bd9-88cc-6edeb9b63793,9a46b89e-612d-4dbb-a7a7-8d40052ee77a,4aa5f7ce-e44a-4a38-9b5a-91d4270f2ae8,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
d99db136-fc44-4cb0-96e0-2ff61d013f34,182378dd-3775-4a9c-8f9b-dfcfbc974ee2,86d78358-32bc-47ec-b376-31c02bf18856,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
9ba4d695-ce39-4acd-8947-146e4a3176ba,ac3ee913-a843-489b-97a2-d76d4ebf4feb,89d68a93-2975-4fa2-9edd-b9b65761dc54,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
6cd0b58d-2c1c-4d73-82f4-9352ba9f41a4,afa7dbef-7f5c-4307-97ac-30262de24eb9,089765e2-10d2-4263-ba4b-855a9475b80e,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
4362e840-cde9-4a75-b80c-7a08d6a36805,ccec7c06-9f30-4eab-b3c6-a0d00fb4a954,5fdf41a7-f741-4f5b-a7be-cb53d6cbbcee,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
643c0926-ac73-4486-bf38-13fbfcdfc0c7,f81b228e-0ebe-4887-948a-ebf8778d7e80,2ca56c57-6a51-4f9e-9515-b6a0160f7a1d,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
50b06880-8bf8-406a-857f-d6f09f66a5c6,2a338e7c-9d31-444d-8669-4f3a4f9213ce,bd12e956-7d52-47c8-8c48-6474cd302ee2,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
8ae85e15-01c8-4f80-a589-df058cedf1ee,ca377490-c434-4000-9617-d9b4cf6e5d5a,0471fc9a-a400-4ebd-979d-a43c5a521f35,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
e4ff6701-74ab-4b3c-b45b-a90eb5fa30ed,23933cc1-d8a2-40f1-a18d-5f78f45de90c,9c3d1806-7426-4932-a4df-9c59a0bd0692,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
85f44370-35ab-4b09-b165-5d1eac9b733e,1ea8d9be-b361-49ae-ac85-5520f387853a,63265f23-653c-4a0c-9e6e-d263a02d605e,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
3f2c6b32-641f-4812-85d0-27b6a4ebc3bd,6faa9fb7-63c3-4c8e-a546-33a00d3b4a99,b4b05309-c9da-46dd-a230-2819509c086d,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
2a8d5c4a-b74c-472f-b2af-5b495111db24,9170312a-845a-4157-86cf-f3eb9cae0550,e3457b37-9c33-4227-80be-f81a8fdfa1d2,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
445c67e1-3726-45d0-a4e9-a0b70d61917a,c7bf2290-3a4a-4c7a-b7ae-bcf172a9c153,3784a27d-8fea-485c-a8e2-ed81d9fbad05,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
cc957ffa-c762-41f4-96b8-5e908d3df60f,6e0d43c3-b299-4f1d-9e22-9872f1c27b3d,ff97efb0-391f-4751-bfa7-16110b2b20fd,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
59bdfd52-3b69-4a9b-9195-ca5124980e10,7bb98982-959e-4db1-af11-8d646b2b4beb,fbd66857-95ff-426e-944a-98c9ec699cb5,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
9c0cfd67-997b-49ea-81fa-9e77a2b5e836,bb193b27-b07b-47e9-b350-857658116138,17d5aa82-0a18-487b-8153-f5f32fe9ac6c,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
7b35f166-d1a9-42bb-adfe-2390d7bc6e02,be12c02f-b00c-41f8-b449-c1f525b25e9f,ff840685-eb77-486d-be44-84be664472b6,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
36d2fc5a-1375-4533-841a-11e86f04a238,752a75d1-f61d-424c-a621-a6ddbb881397,448bc7e3-3235-4769-a6ca-871c3408e1e2,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
b898ec80-d724-4b9f-8b3c-c268da71dfcf,4512fe8a-9eaf-43e8-80f4-f5de5acce343,52d6979c-aa8e-4b48-8464-4e017c67c0b5,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
b52d6c9d-d13b-4430-997e-484793ef74b0,30122ccc-7e95-4c39-bcd5-1eb3274ae81b,eaecb566-62d7-4b5f-9699-a26af602faa0,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
67ffcc3a-1e08-4168-9c63-9a7cf39da15d,50fec583-e660-4504-84f8-9f553db315df,926bce4a-4e10-4174-88f6-5a503ec276cb,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
5eb458eb-6565-44db-894b-be550818f03d,b3bcb930-ae05-4411-bb48-101902321350,1a940c32-88c6-4c7a-b04c-9da3cdd90dc5,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
f6c6421d-afc9-4049-962e-2d4a32f6503f,4facfa17-9b71-4673-ab84-8b66e4b8924d,62461a4d-0afd-4237-9042-4febe3360139,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
fe1d9555-8240-42f5-976f-c3d0afc02b32,e3b06150-0e34-4f49-bac0-5f20b462ad6c,ae0b6fce-5930-4144-a386-47942a9664f7,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
1d0a6f54-df16-4ce7-89de-869b82a29917,778f1634-b6eb-4f69-a2ff-050714a56337,23ab8360-da83-462b-95dd-284d6e1f164b,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
2db6548b-3860-4e24-9641-9ffb03f18984,6ba871ae-488c-436b-8658-513cff4fa2db,2a29c033-f7c2-4909-91ce-fd64529539ac,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
1bfda5b6-534c-4135-a1f6-970a1f4481c6,abadec67-acb4-44c3-88d4-7af367729d68,e09ad578-e394-4ad8-ae15-d130d24aa608,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
c4dc0346-3ada-496c-89e7-9bac3b6435e4,81a32f74-e5ff-47ce-a835-9a85c45ed0f3,5445ec67-f1b4-40dd-9a3f-c20514c0142a,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
65879fc6-b74c-47d8-85b2-9ff1b2f98950,13d1d978-7024-417a-9655-c7276ff69f5c,6645cff2-8b0d-4298-9ef5-7cc00a75030f,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
60cc4aa3-6d68-4b5c-ba8a-ef3928192c1f,f57669ca-d906-4a1a-9277-87d46fc89b62,a7232132-31ce-4cc8-b697-fa7c3cc71a05,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
047d4893-7b67-4594-abb6-4707b18a0e97,71952c99-2f0d-4950-ab47-8a5e21a2b0ea,0b9881b0-170f-427e-8b3a-d9c460984f9b,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
0c9f94e6-90b1-4a41-9717-cc8be3b63e02,de56d0f1-e9bf-4be9-873a-44a1eddbe649,53f3ad49-74cf-4fb6-8109-75976044e87f,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
d7896d0a-5e10-4465-a2d3-3c7cca3b761b,47f95556-ccb7-4c47-b16a-a57bb5289918,c75da059-9e12-43bb-8ee3-83a5cb21bcc1,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
1485e307-1826-45c5-834c-73e16c2ac90a,32ceb9f3-25d2-469e-8778-4aa17b0c6418,d04c7640-6a49-4c55-bb3f-b8d2f92cb454,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
cfd00ba2-016a-4aa9-8d8c-6b17269ea056,41b53241-355c-4a43-931c-bd67c98d39e2,30c5955f-490b-4054-844b-4725bad88be2,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
689e5014-c1a1-480e-a77f-1e84a65a1e47,21f6a15e-248d-4880-9d4b-9380acf1f846,cda92cb7-6c90-4cd0-bf82-4edfdb152887,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
0c6f397e-c495-4ba2-82eb-7bd716ae085c,3a47257d-fad4-45a5-920c-92e939c74c1e,ef7097db-41a7-4ae2-9c1f-3c3f2dfa415b,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
0be35c01-792c-425b-9c7c-40d82f55b6c9,ee02e0c0-25a7-44a2-bb8e-5085b7d524f1,85520717-0c47-4a88-a6b2-104367e7c69f,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
03fd8494-7eba-4b78-ad5a-332ced2c8ad1,98f90304-2ac8-4e8f-8ad7-61f4aa9b91f8,15d0d288-ac5c-47a2-905f-f37f20ccebf0,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
20c7d8bc-bb94-48f4-9722-a4e51cadf310,3afd9fd2-c736-4137-9da9-8f9830863499,12ad1269-2e10-4a07-a3a6-6367a6a1d00b,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
bee74a55-d808-4a26-bade-95b9c0e45420,bff16843-3aef-495f-8ec9-2fc35cc792c4,c10e94d7-e940-40f3-b4df-ac637b257cd9,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
ff341c93-1268-4beb-b5f5-5f287a3629ce,a08ed263-aaf8-47af-8549-b0fc32dd654b,f186a5db-9c74-4f44-87ea-f69ee0e7bf36,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
4fb36946-fc16-4126-8ca1-daca0a43c0e0,5f79893f-ed7d-479f-9263-2cf8e5922147,ae994180-30fb-4ee8-98cc-a88300cd06c1,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
61add3c9-6ff9-4cec-a1b2-0f88f07f12f5,cf215923-a3ea-45f2-9fc3-b22d77b0ab2f,06a5d175-43ec-4e54-a7a9-1ebcc581cab7,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
a7c0f9f9-47bf-4c93-aa55-9d32c50ae2a5,e4312af4-5b4a-406e-99fb-da3e0957264a,e3f0574d-b0e7-4cc4-8390-05e648fa556f,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
f6bff9e1-d2f5-4bc8-b4c8-bb4ab582e907,4371a447-4d9b-48f3-b4a0-8426a5e00be1,956dcbae-9853-4efc-8632-e12acd2c4668,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
6ca25c09-2ab2-4845-8128-8b75f18f2e0a,0d71d8d8-df46-4810-a521-7c6b38e8dc89,393ef239-90c7-4dde-96aa-b9e74314da2f,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
4abc867e-1ae7-4502-8452-c2c3af074029,f3356449-628f-4b9b-b922-3b4cab8a1a7c,66ec6692-abaf-4dc9-8529-4eec17b5c57d,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
73892b91-072f-40e4-9389-b311675f0883,62dc57d3-5a29-42a8-a054-9f407b9564f6,80d8ab75-577a-4d1c-95bd-69868e79e2dd,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
5ce7b326-cf43-4a01-83f3-9005af26f104,1f64b679-2bfa-4b94-9e4a-ded67aba387a,5e9bf07c-1f2d-427c-8cc8-392baa6525c8,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
1918fd2d-ea24-4378-a23f-af778e52aa7d,5cf171b4-2f8b-4f47-b28d-6ebe9fe0898a,191fe753-1b4b-405c-b640-c74e8aabaedc,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
e4679323-8016-4298-aca8-0bc378758d33,b1d0ff37-a173-4b10-b44c-6b905976e412,297c5096-96f0-44ad-bc28-061379a1eeb9,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
d02238c1-bc4f-41f3-9742-f10f6633a34c,fa7e1ce8-2b58-4996-be43-672e236ecb56,5a1735fe-6860-4c3f-9b2a-25d2aea92a23,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
917e0a10-0455-4aea-8ad1-f97d7f16eb33,1ab5a2ff-4e99-4ce9-886b-323f1d79cad6,d5d3c9a1-1790-4cf0-99e6-04541e2d1d2d,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
63674a5e-2ce5-4791-95f4-8273ca0645f3,f1939234-a968-46b4-8fe9-f4461fe9462b,fe502f8f-90c6-4cd4-aea7-24bc8b17850b,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
1a49cb73-f437-4ffc-bab1-f672ba7ba497,9eeea615-39a1-4655-a4ee-5be24ab13e8b,de5a3322-d237-45a0-b40d-fe9860422ff2,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
b874c78b-d126-4355-875f-e92e2693d74b,2fb60d52-4f1e-42c1-85e9-72961e1dbe49,11e9f7aa-e690-4245-aa56-98edbc09a776,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
3912954e-d3cd-49e2-9810-270cf6f72ac1,8ab7d297-9ea1-4572-b75e-cf846e6733db,d1b65487-1fb2-4bb7-8f45-8bb4c3ef1343,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
e10e02eb-e2e7-42da-b33e-d53de289c785,c2ab891b-9fe7-4c72-a5c1-1944ab8b6f71,50dfa0d4-a0a9-443c-b520-308fe15f7f81,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
b2f9cfd1-badd-499c-b1ed-a52a88567e9f,3085f587-35d3-4af0-afc6-59d864050aa2,5639c7e5-e65f-44a6-8239-a9bc57e63696,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
21363e75-fc04-41c4-bb3e-0604a7ccb556,314d3e0b-9a84-4b99-b823-a7da3c3a6e0f,c1fe0826-6cad-43a2-8d9b-96f0574fa3f1,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
7a620252-3590-4a4a-a1a2-0d7be0ac6abf,ed9822c2-a3c5-44fb-8be6-90b64584c858,e14d78a5-d7b6-4471-bbbb-de99a547b661,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
f7e9b9b9-6117-421f-9c69-d86eac07011b,faeae4fa-1f9a-473b-be20-eb59cabd80bc,cfad53bf-e43e-4335-95a1-5b7bb4064980,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
b60aa4c1-fb3f-49a6-bdf4-88ee8d1284f2,acec4b6a-f8b2-4b4f-ad4a-3c8521c79966,e7168ecc-f078-4ff7-849a-90785a2efaab,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
c74e29cb-015c-48c6-9b8d-13cd94ac7f16,17478eca-5264-44d0-bc8c-bc8f7a0a900c,2fd8ba50-fcf6-4776-aa51-7529158b8f8b,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
95ee0e9e-c79e-489a-b70b-b56aeca9d0dd,cad1803a-5e83-4f08-a9a2-258fe3dcd2e8,9be22493-539e-4b67-a64b-3fd186bfae02,14-03-2025 17:51,Account Takeover,Open,14-03-2025 17:51
79c8be79-0760-46ee-8a33-60a4313d7735,d5c81f79-ef7f-4326-a947-e4e84c084edf,2d9e0b4c-4efc-46bf-b4c0-b97442d95667,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
9375c51c-6290-4ab5-8985-df1bd1d18e7b,0e4612ec-d778-43f5-b573-5ccce23cd765,9d41eb14-4151-4a2e-9ba9-682b7a54997d,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
b673499d-27b0-4cc2-a6e2-1721b65846fb,d55c1768-65fd-4fe4-b8d2-45b1382bd6eb,0bd6143d-0ae4-41d7-a679-893bf68fa4d8,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
51f8a02b-7908-4f1b-af22-36211e66f08f,3ae1b248-84ac-4400-b753-e84eb3ad62c9,ae170ce8-d337-42d0-aa53-1d9022bf0881,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
aa6ff545-0b9b-415d-b34b-57cbf475e742,4971c126-5b19-4b99-94ef-a41d7342e84e,f4d06569-0e2a-4ead-9c12-29be4cf4d84c,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
08911738-0228-40eb-b595-20560f46b2c8,e267ba93-1777-4d72-9ee1-0cd7f21ecce8,2c8ce6d3-29eb-47f6-a0a2-80bcc8f297aa,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
f153f474-469d-482b-99a2-48c970912bcf,5119c30b-9a6d-4e61-807f-29c638a07def,e0770e56-f5d4-427a-8b77-a1252358e87c,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
fe7fafd0-c382-47d3-bb7f-cb33c15beb1f,7309bd40-63ec-4c31-94d3-908c36c9345e,4fc6692b-44f4-4aab-85a5-ca1f63440345,14-03-2025 17:51,Phishing,Open,14-03-2025 17:51
a09c0db4-e819-4b79-9277-44c2093453a3,37e8c259-d9ac-42e8-ae7a-55d3a4e541c2,e1388b03-0fa5-4d09-a75c-561dd4456aa4,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
a538f29b-360e-4a29-8d67-50a6edd07d84,220bc530-ee78-4c88-a144-982a02ecd5a3,440bb479-5997-4cc3-ad0e-31ecb42adcc5,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
13a5d804-b0a5-435f-9c6b-76c504ffe50e,1a9efc1e-44ca-4607-a77d-ad69b30bb929,b0b30a32-a414-4958-8131-1a641e2406a4,14-03-2025 17:51,Card Fraud,Under Investigation,14-03-2025 17:51
c2c8bd8d-b7e9-47bf-82ea-53524898c53f,ad31a835-b7fe-4ea1-b088-324dd6b9b799,ffbf127f-cb23-4eeb-823d-4bf716d9cd4d,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
39b8c93f-37a8-4457-aefd-6668b4d7b6f7,79c69031-462e-4294-9cab-858e36d6ee0a,9624fcd7-593d-4825-a1f6-1b694c1d649d,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
36d06cf8-18a2-41d5-8f80-202c24ec14e9,76089898-6b3e-43f8-a97b-a1b45e01b519,be9e35a8-2f07-4bb2-975e-7de8c1fec60f,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
00357605-c75a-4c97-9fc7-db0d70a65b35,f571d25f-1f56-4d0a-92b8-2f55d72bccaf,220f689b-3d44-43ac-8c77-4f8730661a38,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
a6bffd13-f725-4084-80d0-8b6990efdd0c,8f69b166-2836-40fd-bb63-40c6325f764f,e61f79f3-8d7a-478d-ba98-27981cc1ffea,14-03-2025 17:51,Card Fraud,Resolved,14-03-2025 17:51
c6526247-210a-4a16-8c02-423416126d33,ded150c2-8a9b-4c27-a6e5-4d1e6c95c4b1,34384255-4f37-4bc8-9539-671453de02de,14-03-2025 17:51,Account Takeover,Resolved,14-03-2025 17:51
cca4e22b-04bb-4bdc-a894-bc6e5d466d3c,aa01a34f-3e6d-484d-b159-0aa96dcd2c06,1d2e3a89-98ad-4262-b531-a65458c3500e,14-03-2025 17:51,Account Takeover,Under Investigation,14-03-2025 17:51
b64bac59-dd64-4e48-ad00-2f8eff0e870a,b92e8163-85c6-4556-a6d8-207e8d3881b5,d776db99-6750-4bfb-a43c-dc9882fdee09,14-03-2025 17:51,Card Fraud,Open,14-03-2025 17:51
042c9720-0d9a-405c-be44-4953cf4f20e2,dcd53a7a-c88f-4589-98ec-c5bc30235593,f1c77268-a5e9-4ab2-afbd-aa0d424dc92c,14-03-2025 17:51,Phishing,Resolved,14-03-2025 17:51
34abb7bc-7738-42ee-8683-a0e9efb8a3f2,64a12913-7c8b-4fab-bf05-4f7ad7f5e7f9,025111bd-2fcd-42a9-8f04-c503d192dd70,14-03-2025 17:51,Phishing,Under Investigation,14-03-2025 17:51
