transaction_id,account_id,transaction_date,amount,transaction_type,merchant_id,status,created_at
d07a42bc-0755-4ff3-969a-352e8cc0a7e9,97647,14-03-2025 17:35,4863.03,Transfer,90f1ab06-c3af-499e-95c3-d471de2b03b4,Pending,14-03-2025 17:35
63d0901c-6c61-486d-b758-ac1396148f0d,20722,14-03-2025 17:35,2207.78,Refund,da0e516d-957b-4919-8f02-34581ea11322,Completed,14-03-2025 17:35
c0124d84-6b50-4bf2-ad5d-1d7ec758ad23,46177,14-03-2025 17:35,3501.49,Debit,b4ea3d2d-5430-4bb6-a57d-59458b210214,Completed,14-03-2025 17:35
6cb6d0d0-198a-4287-8b3e-28d6c3b52e3b,19574,14-03-2025 17:35,3171.93,Credit,86381e03-f2d5-474c-a3e5-2e51c8b4ff00,Pending,14-03-2025 17:35
e4d84ea1-f895-42bc-a4e4-747f2b5228a3,15014,14-03-2025 17:35,1953.99,Credit,b6899a76-9008-472b-a4d3-be0c8ecb602c,Failed,14-03-2025 17:35
7fe82a22-68cc-40c7-84ff-c7e4b6b0b359,84696,14-03-2025 17:35,3421.21,Transfer,50eda99b-0031-404d-b7ec-68031890bcb0,Pending,14-03-2025 17:35
71b7e10a-5264-4aca-8441-b1dbe5ddaf04,39981,14-03-2025 17:35,3168.28,Transfer,260ef1b2-2572-44ee-aadc-e8e0d18906fa,Completed,14-03-2025 17:35
fafa98e0-85d4-4738-83df-b0d044b1a96c,72787,14-03-2025 17:35,2653.47,Transfer,1da688f5-24f3-48c4-989c-fa3f1c001d3c,Pending,14-03-2025 17:35
a7235df6-e25f-4961-8e75-c8708b721551,45544,14-03-2025 17:35,468.73,Credit,36853d9c-694c-48d4-9b04-119c3c19ef23,Pending,14-03-2025 17:35
bd1740fc-a1a3-4719-a016-240650ec6d1d,96022,14-03-2025 17:35,1873.17,Refund,c789aa7d-9177-4de6-86fe-7ca0d0042306,Failed,14-03-2025 17:35
814bb348-999f-49d0-8123-20b4d35491b1,15848,14-03-2025 17:35,4121.48,Refund,42509cdc-6862-4f25-a867-8bfdfa69d10d,Completed,14-03-2025 17:35
3ea59e5a-9545-417e-946d-8719eb72b253,27648,14-03-2025 17:35,524.75,Credit,29bc0b33-7f57-49f5-aa4e-ce0409dd080c,Pending,14-03-2025 17:35
81832c99-791b-4ab2-9478-035e81d8d4e7,84141,14-03-2025 17:35,562.18,Transfer,5ace5062-8b0b-4925-85c3-5993455ad589,Failed,14-03-2025 17:35
c1a8fd6d-cbfb-4ae7-9dd7-461b103ca0ae,73058,14-03-2025 17:35,386.66,Debit,3ab5081c-1192-48d5-83aa-188956b30fda,Pending,14-03-2025 17:35
a601dd05-d357-40cb-b30c-ce4b4bbff032,89947,14-03-2025 17:35,1250.64,Debit,3810e59d-7ce5-420e-8c4b-ae7beef1c984,Pending,14-03-2025 17:35
c1ec2978-a406-499f-9071-00dcef0430c1,13781,14-03-2025 17:35,4104.03,Credit,c5e94c37-a8bd-41e6-ae8c-15359da53b9b,Pending,14-03-2025 17:35
82e84ce9-b449-4b6c-a450-557baf0501f5,27923,14-03-2025 17:35,4029.11,Refund,d52b18b4-5193-4f3c-b03b-32deb4f0c33b,Pending,14-03-2025 17:35
d8f9c8ca-9ae2-481c-9bf4-c0108998a341,69838,14-03-2025 17:35,3511.29,Debit,16b2f7ac-e9e4-4519-98dd-dce90fba5eee,Completed,14-03-2025 17:35
ce81f52b-dc92-46a2-b9e5-60fa1e65ed8c,10853,14-03-2025 17:35,4564.83,Refund,d3eb3722-ae14-4eb0-973a-a2a81b6ac4e9,Pending,14-03-2025 17:35
baa73c23-9896-43c2-b7b2-977f6111147f,47238,14-03-2025 17:35,4638.62,Refund,8faaba66-444f-4ba9-8123-ff287698c8f7,Pending,14-03-2025 17:35
0a85e3d6-3b62-4c4a-a9b1-c5a070f735ca,26633,14-03-2025 17:35,3118.17,Transfer,fdb23d64-8d7f-4ab8-8ad2-bd8db460a0e6,Completed,14-03-2025 17:35
ad112f70-a80b-4e49-ac1b-40a50475aff1,56541,14-03-2025 17:35,2716.42,Credit,7474be0e-e6ec-4596-b7b2-dcb3b19eaa4a,Completed,14-03-2025 17:35
8d6c081e-ffa3-4c8e-aad6-b2d2425a5ce8,21276,14-03-2025 17:35,357.14,Refund,7552910a-d62d-4a4d-93a8-f45cabac3cc8,Pending,14-03-2025 17:35
438d9138-da69-4733-b323-b774a0bd1e86,54647,14-03-2025 17:35,1465.03,Refund,2810be50-77ab-48c6-814c-47ed2bd0abbb,Pending,14-03-2025 17:35
9373b4aa-eba7-47ab-9139-48bc6eb8ba4d,37780,14-03-2025 17:35,4522.65,Refund,312783cf-cc6e-4e91-afb0-6522dc9853b2,Completed,14-03-2025 17:35
f682b62a-59e0-448f-9b2f-e0a12e0cc68f,45517,14-03-2025 17:35,3114.85,Refund,3524b888-7067-4f66-ae15-5b7168717cad,Completed,14-03-2025 17:35
b0daa6c9-3c18-420e-8ff1-3faff660f704,27963,14-03-2025 17:35,253.39,Refund,8438ef67-1637-40f3-8f16-d7b4cd0aaa8d,Pending,14-03-2025 17:35
b7011cd8-2aac-4594-b1de-102f8805d1e8,66027,14-03-2025 17:35,92.39,Debit,933cba66-5f19-458f-b28d-caa8e0f9c855,Pending,14-03-2025 17:35
c2156e36-abce-44ff-b332-e4d59ad196d8,62614,14-03-2025 17:35,1076.97,Refund,be98aa5d-2d5a-4d53-b4e0-1a3e13c53287,Failed,14-03-2025 17:35
a3ef879f-c80c-41b6-bbf6-8670ece060d7,22817,14-03-2025 17:35,3696.76,Transfer,5d80f8f8-cc2f-4ee6-ab08-dafeec88b524,Failed,14-03-2025 17:35
063a94b6-ef3d-442a-8384-fc58186554fa,54925,14-03-2025 17:35,3752.67,Refund,38bd8271-aebe-47d2-acd4-f418da725132,Pending,14-03-2025 17:35
00f38c39-0d01-4de9-8fcb-67bd85e4a610,80748,14-03-2025 17:35,79.67,Refund,b8dca63b-2ca0-48c8-9681-41f31a486962,Failed,14-03-2025 17:35
9686efe5-538a-4bbf-9022-4f6b81f1c9d9,49049,14-03-2025 17:35,2523.95,Transfer,a10961e3-053d-4584-8a58-ed28be69e802,Completed,14-03-2025 17:35
25c11ce7-ddc1-408f-bbcd-14a7ac0f7459,92009,14-03-2025 17:35,4177.84,Debit,dff549af-6bd4-4ba8-8249-e7d29f28ae4b,Completed,14-03-2025 17:35
43bec812-c9d7-4e4b-b5ae-adafda5ebbc5,23824,14-03-2025 17:35,2985.87,Refund,0abe9c57-9eab-448f-a77f-4729fe8a1ff0,Pending,14-03-2025 17:35
2fce90a8-7454-4a1b-adfd-fcb4d2e95fab,85560,14-03-2025 17:35,2984.28,Refund,b42a11e7-0578-411c-ba29-9c383a1ce130,Failed,14-03-2025 17:35
9ee6b57c-c1d9-47fb-a4fd-45558d30d7f8,39961,14-03-2025 17:35,2304.17,Refund,6baddf6c-34a4-4c4b-bc5d-01f5f9fa7526,Failed,14-03-2025 17:35
44c52f5f-9487-45d0-bd77-f284095d9904,17838,14-03-2025 17:35,3938.6,Transfer,0570b79d-06f2-4c30-a39d-1f7881b6d87e,Pending,14-03-2025 17:35
978e81f7-b393-41cb-a93b-73a0c75a9b41,17788,14-03-2025 17:35,1932.31,Debit,7c75e156-d325-4730-b8b3-d4557c4a84d3,Pending,14-03-2025 17:35
925ab0ba-5a3d-4aaa-bfad-8d7ad411c992,25721,14-03-2025 17:35,2090,Debit,93d7a99d-217c-4140-9e17-38c0d409ac4b,Completed,14-03-2025 17:35
53f29fac-0001-4240-8bc2-4699b94b7516,17143,14-03-2025 17:35,3610.33,Debit,bf894668-8825-41fb-a9b9-6ab0d393c8f8,Completed,14-03-2025 17:35
6e6a3240-b2dc-463a-819d-dd2d8824d2dc,62392,14-03-2025 17:35,2315.38,Transfer,c541cbba-78dc-4795-ba07-c33ff330a358,Pending,14-03-2025 17:35
29a370cd-698d-46c2-a009-756384b8893d,23603,14-03-2025 17:35,458.39,Debit,d99d5674-529a-458d-98bf-75054e79fddb,Completed,14-03-2025 17:35
48d032d7-4053-40d0-ae42-8f55252a0266,14309,14-03-2025 17:35,3647.28,Credit,807147b2-bb90-4a2f-b437-a861983d7c7f,Completed,14-03-2025 17:35
5fa4d991-6fc3-4304-8d1b-e0baaf17157b,80347,14-03-2025 17:35,4597.2,Credit,2912dc39-f26e-4e88-b344-097fde7527c2,Pending,14-03-2025 17:35
5408e702-0f9c-4269-8a9c-08ccd2052841,23723,14-03-2025 17:35,4120.02,Credit,ea07016b-d784-4e8d-83de-8331768dd9d3,Completed,14-03-2025 17:35
f647b832-c611-4f52-bad8-16d0180d775d,73096,14-03-2025 17:35,3466.57,Refund,3978ac69-7faa-4c36-94d5-189f06fc26d9,Pending,14-03-2025 17:35
e6cdcf78-7ef1-47e0-ba16-eba4bb761613,39910,14-03-2025 17:35,3345.84,Credit,85a15bc4-2f3f-4827-8d1a-41ac6efaafb2,Completed,14-03-2025 17:35
ff516b9c-b384-4bc4-8cfc-3cb2b7be0a38,87302,14-03-2025 17:35,3577.33,Debit,a0c1ebd4-76fd-46ca-9c16-3980bd844ccc,Completed,14-03-2025 17:35
c1c0c5ab-d861-4e29-841b-b383421faa79,82931,14-03-2025 17:35,3151.12,Refund,76ae31a3-7f24-4657-8db0-b32f305a52de,Completed,14-03-2025 17:35
c7e68030-83cf-4160-954a-75806a5e6971,25584,14-03-2025 17:35,2674.57,Transfer,1f9943f9-bdbd-48b2-a89b-7469d90c0f49,Pending,14-03-2025 17:35
435177b6-a847-4806-8214-3b3ae81ea200,53551,14-03-2025 17:35,1003.28,Debit,b6e1d067-1a38-4d1f-aad7-5178f640d165,Pending,14-03-2025 17:35
d2203ce3-1ca5-46fb-93cc-edfd909c804e,37614,14-03-2025 17:35,1705.44,Refund,56e0bc76-18d0-4fa5-84ea-1d9d67015af2,Failed,14-03-2025 17:35
edbd26aa-ebcd-4fd9-bce8-a0a4348ab33a,42449,14-03-2025 17:35,4984.62,Credit,0a7663e7-14f8-4326-8ed2-1f608bee8f28,Completed,14-03-2025 17:35
abef827a-bcf7-4e3c-86b5-c52512525d37,22866,14-03-2025 17:35,4376.37,Transfer,60c990fd-d151-4308-8b2b-da689f8b243f,Completed,14-03-2025 17:35
c24aeb8d-9d86-4067-864a-d20f3409a7d2,98108,14-03-2025 17:35,2004.05,Refund,46931b47-ab3b-4aea-936d-d3a9c0f641be,Completed,14-03-2025 17:35
34e316c8-380b-496b-b0ac-503ba9b0c5eb,64097,14-03-2025 17:35,1571.13,Transfer,61312e9d-b723-4714-b39d-38f3b8927606,Pending,14-03-2025 17:35
e63a67ef-05fd-4e3a-8e2c-1f1370d64210,76425,14-03-2025 17:35,2561.75,Credit,254a05b9-b9f7-440f-911e-74b6977d4fc6,Failed,14-03-2025 17:35
93ef9057-1690-485c-a15e-1d9c6a72dde6,55014,14-03-2025 17:35,524.97,Refund,00d46d9e-5bb5-42b6-9651-84f5e62f519c,Pending,14-03-2025 17:35
a4a9f7b6-cfbb-452a-be8a-7660c6f791f3,58024,14-03-2025 17:35,4841.95,Transfer,6a24f35f-0582-4f47-a5bd-f28d53cf1ea8,Failed,14-03-2025 17:35
e8970231-fe31-438e-8432-30ea6ae9bc12,40286,14-03-2025 17:35,3105.02,Credit,ca9afadc-e9bf-4ce6-b765-2e1aada12f37,Completed,14-03-2025 17:35
80f53191-8f12-4b12-968d-5e83ae3b9507,62977,14-03-2025 17:35,1386.21,Transfer,da7c8543-e343-43d3-92cf-1e931dfcc6b6,Completed,14-03-2025 17:35
c18a65d3-9aa4-45a6-a7af-8c5867a6c99a,58373,14-03-2025 17:35,1236.04,Debit,b925fb6e-2284-4567-bf4d-0db5630552b3,Failed,14-03-2025 17:35
dc287c91-6320-4d8f-8370-7766db184a93,66467,14-03-2025 17:35,3254.18,Credit,df5f79c7-6c24-4470-bf63-cea595faaed0,Failed,14-03-2025 17:35
d24eeab0-2007-4e44-9f00-24945ec34e81,91440,14-03-2025 17:35,725.44,Credit,b8898bb4-a62d-4185-bfde-3403b91581cd,Pending,14-03-2025 17:35
8761acca-4357-42a6-92ad-4146e1cd0ed4,71661,14-03-2025 17:35,1594.75,Debit,419aedca-d6a4-45c6-8608-697ee94a636c,Pending,14-03-2025 17:35
0810f9d2-29f4-426d-aedb-4f52443c6551,70018,14-03-2025 17:35,2595.28,Refund,717ffcd9-deaa-490c-af7a-b8b418ea94df,Completed,14-03-2025 17:35
3e3ba60d-2a32-4c5d-83bb-2f9518b0951f,99501,14-03-2025 17:35,3771.06,Transfer,e8a8bd9d-a1a7-492a-8ec9-e7803273fc79,Pending,14-03-2025 17:35
192eed51-9658-4c44-9a4b-30d7c2ba0297,96045,14-03-2025 17:35,2648.12,Refund,cee7758c-7d6c-4c18-96f5-a6debc175c8b,Pending,14-03-2025 17:35
dcaaeca7-c563-4fa1-a2a6-b37dd833f62b,87242,14-03-2025 17:35,1169.12,Credit,9f826961-fd44-4efc-a06e-f2ad5985a5a8,Completed,14-03-2025 17:35
c73f6ad5-e414-43b3-b515-35142aea4261,22515,14-03-2025 17:35,969.46,Credit,3d8f266f-8d54-4cd9-9447-3f9dfeb58a99,Pending,14-03-2025 17:35
e0cd1b7c-1fad-4a12-af82-5a391c228f9d,37013,14-03-2025 17:35,1617.68,Refund,36167613-42c2-4227-9081-cacf05f5df80,Pending,14-03-2025 17:35
043e97b2-976f-4474-bd27-a401d7d758a1,66903,14-03-2025 17:35,52.53,Transfer,389ee152-0916-4718-a95f-4a88b8861c29,Completed,14-03-2025 17:35
36226578-71be-41b9-af5b-db59703f437f,76021,14-03-2025 17:35,4737.98,Debit,abe3d3c5-bfd2-45c7-ad4d-9fa26d432ed8,Pending,14-03-2025 17:35
5571ed26-34f3-423a-bd9a-431ed387a41e,51990,14-03-2025 17:35,2794.91,Credit,7ac055d2-7beb-4942-a36c-4f8529d6b7c1,Completed,14-03-2025 17:35
b93beeb8-ea43-4d85-bdb4-b76a0c29274f,57846,14-03-2025 17:35,4124.23,Debit,e18210f2-9bfd-4c02-8888-e579ae605d24,Pending,14-03-2025 17:35
48df9f38-65fb-428a-9880-fc6627c419f4,41255,14-03-2025 17:35,1860.83,Refund,e69254ee-ad47-454e-8b0e-cca0048272ec,Failed,14-03-2025 17:35
9d377a73-ff5f-4a0e-b65a-c030aeba008a,15631,14-03-2025 17:35,4629.47,Refund,3f303354-d919-4501-916e-a94aff743dcb,Completed,14-03-2025 17:35
b403518a-2b73-4890-969f-8fd6534d4710,25778,14-03-2025 17:35,1920.56,Transfer,f932ce34-8bba-4f0d-a28f-40a9cf68546f,Pending,14-03-2025 17:35
1d725d7e-5d94-4690-b7f7-9973f31d3bf2,64966,14-03-2025 17:35,1639.93,Refund,107e9735-577a-480b-8e0a-980a40c67046,Pending,14-03-2025 17:35
71613a7a-cf78-48fd-ae73-1114f8220dd9,53459,14-03-2025 17:35,4016.55,Credit,5d498013-36fd-40bd-bd8b-1a1751cec00d,Failed,14-03-2025 17:35
bca161c3-421e-47ae-b826-168d0d5a07eb,23409,14-03-2025 17:35,4134.71,Debit,c8e4c9b8-98b9-4b4c-88a1-d75be955dcae,Pending,14-03-2025 17:35
c7e2359d-4c72-497d-8883-bb183aaf0956,99730,14-03-2025 17:35,4436.54,Transfer,dd31ad66-02c5-4dc3-849d-2e6a3df4d672,Pending,14-03-2025 17:35
4af643c7-a299-4aa6-a7f7-70da0164fd6f,63583,14-03-2025 17:35,48.32,Debit,9a262150-b77c-4a72-865c-1c055e1697ad,Failed,14-03-2025 17:35
1ddda153-cd8d-40b9-89a0-5604602c503e,29232,14-03-2025 17:35,296.17,Debit,76af6371-9d1a-4348-9fc3-a5c623ab0391,Failed,14-03-2025 17:35
0bcec84c-5641-424c-a5bd-b0c8bc8c38b7,51763,14-03-2025 17:35,2546.6,Debit,2be2fe80-8621-464e-920e-7475b80acb03,Completed,14-03-2025 17:35
3691e3e9-8360-4db0-91be-006cbad38904,62900,14-03-2025 17:35,2782.55,Credit,3b206771-eae0-427d-8f0b-965e3936c269,Pending,14-03-2025 17:35
5b9d921d-a37a-4e79-9196-31d08d801da0,11451,14-03-2025 17:35,3568.62,Credit,b20d1afc-f46d-4651-a509-ab6cab3bc95a,Pending,14-03-2025 17:35
f2ffaed8-85bf-4b17-8f89-cc6ac96a1dd4,24932,14-03-2025 17:35,2167.25,Refund,5a987561-5720-441c-8fbc-dc6620c07957,Completed,14-03-2025 17:35
37a1b8ae-ee18-4a1b-a308-75a9e00da48e,13791,14-03-2025 17:35,1631.57,Refund,7ae7cdf0-8a27-4c74-9a91-0c7944dd1ffa,Completed,14-03-2025 17:35
cbb4a0f8-ecdb-46f1-bebc-a6477e978c9e,24386,14-03-2025 17:35,314.39,Refund,2fdb1e7b-b7fc-4b33-a3a2-d5b3adb2632d,Pending,14-03-2025 17:35
ecbd82be-202b-40f0-a0c1-7738eabc1447,35266,14-03-2025 17:35,3188.55,Transfer,aa016b6b-a5fa-4144-a416-f0147071016b,Failed,14-03-2025 17:35
9d9fec42-a989-4bcb-8258-8b3d181c4212,27942,14-03-2025 17:35,572.63,Credit,7e0182e4-8a93-464a-b86d-9d1bd7cb1fd8,Completed,14-03-2025 17:35
6f48a232-df85-45ac-bf4a-ec999268e514,74438,14-03-2025 17:35,1910.98,Credit,4260583e-e010-4222-baf3-be2457a14f76,Failed,14-03-2025 17:35
8c5c45b5-0668-4cf0-902a-ed25c15e3581,39134,14-03-2025 17:35,4920.23,Transfer,45debd6f-8d8f-4a39-ae18-2ac1a7069bb4,Failed,14-03-2025 17:35
a53465b7-2133-43d9-aa30-0592e1e98997,38426,14-03-2025 17:35,3207.01,Debit,dc151463-bdbd-44bd-bf7a-eac901dc64c4,Failed,14-03-2025 17:35
a4bf3877-0b0a-447e-934a-59fbe28325fc,34976,14-03-2025 17:35,1682.51,Refund,4fbf6acb-d197-484d-81c2-c837ebc837cf,Failed,14-03-2025 17:35
31875d9c-4122-49c3-8582-8686d11d8116,27424,14-03-2025 17:35,2678.76,Debit,b5e6ffa9-5175-473f-9765-353476e721c2,Failed,14-03-2025 17:35
06aeb18c-56d3-4f07-9d4a-27495793a8b4,90608,14-03-2025 17:35,4123.04,Debit,65670ae2-1913-4310-b9c5-640b639ea0dc,Failed,14-03-2025 17:35
53f8e927-c90b-4d51-bc1f-26988fbc0f30,18534,14-03-2025 17:35,878.27,Refund,fa792acb-c174-4c6e-af18-0e13c888a86e,Completed,14-03-2025 17:35
ba1bf357-202a-47c2-8c62-f241119fb5b7,60330,14-03-2025 17:35,4639.98,Transfer,645c5f69-8455-4a94-86ce-667d8160ec95,Completed,14-03-2025 17:35
65ccf596-6e96-4945-9f8b-ad5470c62efe,90467,14-03-2025 17:35,3359.85,Transfer,21291eca-9624-4750-83f5-561b5d52a167,Failed,14-03-2025 17:35
7dd8b4a3-2c12-48fc-83f6-6a8b467c0d2b,27244,14-03-2025 17:35,4489.24,Refund,4fc5068a-f3ce-4ddd-859e-95ddd1ed3cd9,Pending,14-03-2025 17:35
bb7469b0-f0c3-4e56-848d-243c4e9858ef,50870,14-03-2025 17:35,2838.05,Transfer,bbac4964-d0c3-4d6a-9ede-f2550a57c4c1,Pending,14-03-2025 17:35
ba2da677-f2cd-4639-ac77-9e8e79469799,58416,14-03-2025 17:35,33.68,Debit,cc61ed81-77cf-4009-af22-881dd73319a2,Pending,14-03-2025 17:35
1b27a569-cf70-4f96-b9af-10e43fe0c0b7,43338,14-03-2025 17:35,4788.67,Credit,e559a0bc-07d9-41b5-a22f-3cb45e3814f7,Failed,14-03-2025 17:35
8722710c-5517-42db-b667-60e53b80e264,99241,14-03-2025 17:35,3430.28,Credit,ea65a73c-7ad3-44af-aff6-1f759ed58b9d,Failed,14-03-2025 17:35
3364745a-a683-443f-b591-afa96d4f77a7,37289,14-03-2025 17:35,299.6,Refund,01175e4f-747a-447b-8c4c-0f00ccdbd8f8,Completed,14-03-2025 17:35
02c89a5e-1549-4955-b36b-aa2721b3c161,70491,14-03-2025 17:35,593.05,Credit,cd6ec6ab-af11-4b21-8902-286cd71a20ad,Failed,14-03-2025 17:35
55bf639b-5b8e-4220-b20c-5750c58fe795,80909,14-03-2025 17:35,2547.77,Debit,f0b2544b-6455-4b20-9790-f6b743fb5cf6,Completed,14-03-2025 17:35
ef65b593-9614-4647-9962-7391bf51eb14,76122,14-03-2025 17:35,2670.36,Transfer,ce679efe-4b80-429b-b098-a5507c06e114,Completed,14-03-2025 17:35
da957492-7b6e-47c5-83ef-b30b0405bcd5,25546,14-03-2025 17:35,2114.46,Debit,6e4bc8e2-8f4c-4de6-b8f4-17f2842e8ca3,Completed,14-03-2025 17:35
995da12e-7aa9-43ac-8f4b-c9d472630297,65707,14-03-2025 17:35,4700.13,Refund,ab751db6-b096-4dd6-9471-f87f6c12389c,Pending,14-03-2025 17:35
c5cc8a95-3d9d-4a43-8833-ac1f6d907ab8,20037,14-03-2025 17:35,127.26,Debit,d7a982a4-abd7-4e45-863e-3736ba139689,Completed,14-03-2025 17:35
06560a3e-8485-4a4b-8154-c56c445db914,25973,14-03-2025 17:35,2091.45,Credit,6c91ef38-7efc-4caa-ab35-5e31f21494fe,Failed,14-03-2025 17:35
1b10d057-a87b-432f-b546-d2f21ede30f1,63912,14-03-2025 17:35,2207.52,Refund,23b1eabf-cca0-42fd-9dbe-8459fd782323,Pending,14-03-2025 17:35
e41c3475-0461-40d0-bfb7-c37303db07a1,82790,14-03-2025 17:35,1666.17,Refund,fdab75de-634c-4f6a-951e-846a3a1f52b4,Failed,14-03-2025 17:35
9d521094-d9f3-4294-bc64-fc5809fa771d,64673,14-03-2025 17:35,4132.43,Transfer,1fd75144-8ba3-4f38-87b3-88bf9cefc28f,Pending,14-03-2025 17:35
c44dea1c-ebf8-46cf-942b-cedc0202f6a2,91323,14-03-2025 17:35,2260.65,Transfer,f92b0dd9-5d79-4fb8-8510-aaaa6b6dcd24,Pending,14-03-2025 17:35
c3072873-53fb-4664-904b-17f158d49410,81633,14-03-2025 17:35,4180.64,Refund,ba24124d-084c-466d-80df-fbc397a3de0e,Completed,14-03-2025 17:35
80b9c8d9-2609-420a-95a2-d5ab5851e387,44463,14-03-2025 17:35,1303.99,Credit,0f7946b1-c213-441f-b377-64929e375d5a,Completed,14-03-2025 17:35
d9bb54ab-e84d-4ac3-9c2e-3940e1f6419b,30365,14-03-2025 17:35,4605.31,Credit,97517094-aa95-4af5-a6c2-36661a82f7d4,Completed,14-03-2025 17:35
c5d642c8-d0b6-4e53-89ea-f0a2956a4a82,61092,14-03-2025 17:35,3083.94,Refund,dc34d8d7-350f-45e5-be3b-2341b09b64d8,Failed,14-03-2025 17:35
23bec5e3-0634-4a60-b889-4db3dfe12821,80348,14-03-2025 17:35,4537.09,Refund,6055aa6c-42a4-42a7-9505-c8bc046da9a6,Completed,14-03-2025 17:35
22868146-6db5-4820-bf82-8814390ad610,39638,14-03-2025 17:35,341.73,Credit,b5eb0ef1-769e-44eb-884b-ba2eb53f1f2d,Completed,14-03-2025 17:35
d1ce5805-fc53-4d6e-a6a9-c96548c8574c,28765,14-03-2025 17:35,3655.23,Transfer,f0775704-9dbb-43e3-9ae2-ab88375f7124,Completed,14-03-2025 17:35
4ad2e312-13bb-4077-8345-b12620e23100,76898,14-03-2025 17:35,2163.49,Refund,196d65f3-7941-4eb1-b3d7-d21b74d2aa17,Failed,14-03-2025 17:35
1e9c4e17-98d9-41b9-90b7-15dc6ab71a04,80095,14-03-2025 17:35,86.14,Debit,a07dd4fc-e3c4-420c-893d-09d4142e6901,Pending,14-03-2025 17:35
efce7a44-56fb-4fbd-81fe-cc8622f5a301,44019,14-03-2025 17:35,2303.5,Credit,fab922dc-1237-4c7e-b4e1-6b57ec3d1e6c,Pending,14-03-2025 17:35
c236aa1f-1ea8-4a3d-9204-be3d0b9b1d38,29282,14-03-2025 17:35,4197.45,Refund,95ebf58f-f859-475d-b9e0-4f0873b1b07f,Pending,14-03-2025 17:35
423face4-4816-4b25-92fb-c6331bdc5a94,44913,14-03-2025 17:35,2825.44,Refund,48621d00-08e5-497b-8e0f-921e04a1bb13,Pending,14-03-2025 17:35
128d4e47-fadd-44cb-af7d-404d90340a3d,25790,14-03-2025 17:35,3583.68,Transfer,11bec1c2-dca8-4160-b75f-30ee4e4da37f,Completed,14-03-2025 17:35
c7a435f7-45d0-4968-a543-2a156122207c,55056,14-03-2025 17:35,1287.45,Transfer,32becd98-5fa9-4e42-9d3f-79c3cc8fd5e6,Completed,14-03-2025 17:35
16d6121d-f52c-4c37-a11b-b2d6a7816b2e,75305,14-03-2025 17:35,4882.71,Debit,625816c2-8f89-49de-a057-ef58bd3ec86f,Pending,14-03-2025 17:35
71889dd7-40a7-48ce-a998-0120f39d6aed,58624,14-03-2025 17:35,4154.26,Debit,4a53ba19-3adb-4116-87a9-014dca86cb63,Failed,14-03-2025 17:35
7454fa8b-4ffe-4edd-bc12-9826b484c532,80672,14-03-2025 17:35,2609.32,Debit,6b0953cd-004f-4845-8d9f-05e823c23929,Failed,14-03-2025 17:35
981ddb95-0cd6-43e5-8458-e2632d8a6708,88017,14-03-2025 17:35,1593.03,Credit,73ca4eb2-6f24-492d-b8dd-f04aa378bff1,Failed,14-03-2025 17:35
2e182d70-c28f-4fce-8476-8a51a280e14a,38328,14-03-2025 17:35,3700.22,Debit,f26235db-1228-4730-97ff-19bf7e71cfd2,Failed,14-03-2025 17:35
49c7039a-4bd9-4f09-b7ad-4948b6a751ba,72397,14-03-2025 17:35,4981.42,Credit,3958bd64-4f59-4608-bb52-16a075970ac4,Pending,14-03-2025 17:35
016f5cef-f54e-4a7f-8cd0-25ce77952b21,94785,14-03-2025 17:35,3264.64,Debit,8ec92fef-0c89-4c0a-a8b8-09e8b400de92,Pending,14-03-2025 17:35
eab31160-0343-4f98-a95b-0e8b878ad56d,80913,14-03-2025 17:35,2188.48,Transfer,71e9bd5a-161b-4983-a0e1-b52b1983cfdf,Pending,14-03-2025 17:35
f85d77b6-5eae-4f78-89ff-8ed147ad1975,47447,14-03-2025 17:35,25.45,Debit,cc47365d-1825-4d1f-9c07-0bc06669632f,Failed,14-03-2025 17:35
3c75c7d2-4278-416c-8b8d-5b14e0ee92c4,86193,14-03-2025 17:35,2998.87,Debit,8979a8ba-926a-4ae4-92aa-727aee330682,Pending,14-03-2025 17:35
09070d68-90d8-46df-bc01-31621a6891cd,82089,14-03-2025 17:35,656,Transfer,7e89c15e-aac1-42ac-8f30-dc1d4acc0121,Failed,14-03-2025 17:35
63eea8b4-7ace-454a-a41e-7aace490036c,96261,14-03-2025 17:35,2878.34,Credit,23ff1e00-95d8-4d89-8e48-2021dd77c64f,Failed,14-03-2025 17:35
30bcce70-15b6-488b-93a4-60c07388bac2,23499,14-03-2025 17:35,84.7,Refund,c472808c-b970-4c60-b193-bae230cc8bdf,Pending,14-03-2025 17:35
1540e5de-5ea8-41ff-8312-a4ca45f7246b,61808,14-03-2025 17:35,3444.69,Credit,b0a8a00f-32d1-44e2-820e-42d848ae13d2,Pending,14-03-2025 17:35
e26246c3-1a31-43d7-bf67-dfbf49c89c2c,98396,14-03-2025 17:35,4329.67,Refund,26f7eafc-89c6-44c5-83cc-d312b310c363,Failed,14-03-2025 17:35
5951e291-d991-4cf8-8de9-b39969b4c290,22818,14-03-2025 17:35,4610.22,Transfer,fe88b1f5-fdb8-456e-9ece-f46881095019,Completed,14-03-2025 17:35
9e1ed480-6847-4360-976f-add2bc161c60,94539,14-03-2025 17:35,1462.61,Debit,1f1a147b-6814-4c38-9fdf-7139b59d9515,Completed,14-03-2025 17:35
