loan_id,customer_id,loan_type,principal_amount,interest_rate,start_date,end_date,status
b280f1cf-fa12-47b2-a22a-aee8fb9f5213,1010c908-f311-48b9-b818-59c91fa3fba4,Business,11569.21,6.35,23-05-2023,05-02-2036,Defaulted
0681282b-67a7-4a47-b339-6ec3816873fe,3f220462-e3d4-445a-b45e-3f2094cdaa75,Home,31186.76,4.66,29-10-2015,04-02-2036,Closed
8811a94b-a731-45cc-87df-9e21239738fe,cd6e0f7d-0e24-4b92-94fe-8a048b865425,Auto,51006.56,2.44,29-08-2017,29-06-2037,Active
4f2f535e-06a5-418d-87a8-848826f42034,dd327dd3-073e-4cb1-b646-184d16ae697d,Business,91988.9,7.22,17-08-2018,24-07-2026,Defaulted
63225077-03fe-4662-93b8-e684e2498065,c595c001-7f9c-4c2a-8baa-793db47090e8,Home,46308.67,3.85,15-09-2022,30-11-2036,Closed
66aa905e-51a0-4b2e-9388-ef19a1a71302,94458b4e-dd46-4700-9ca3-180aa4fa938e,Personal,66277.69,2.61,06-07-2023,11-09-2038,Active
4e21d073-25f1-4287-9703-be5b5a079bd8,f627291f-3bcf-4a30-a782-8bf05db2d14e,Business,21952.2,2.5,31-08-2021,26-05-2039,Active
0b704196-abb2-4a98-b785-64515e167c7f,42eed24d-659f-4123-9934-e586cb596ff5,Home,50964.84,4.44,13-05-2019,28-09-2025,Active
00f9116d-f725-4283-b22e-175eb5ce0ca2,29ca409d-9594-4d05-a310-ad68507d6407,Home,28352.89,2.65,01-11-2018,03-04-2031,Closed
b8db18c6-717f-4a85-aa5b-3ddb7a276e2c,f2129e3b-6278-4582-94ce-2d5bb75e216a,Personal,46730.6,3.88,16-05-2023,06-03-2029,Closed
b1c32852-b342-45a9-94c0-aae62656fd13,49da6eba-0d66-473f-9c46-31aa5b40e64c,Business,54367.69,3.48,06-07-2022,12-09-2029,Defaulted
a4fc77cb-d611-48d9-bb42-5285e2dc5a3b,a8f08039-ee91-47be-9762-bad33c41a34a,Auto,83631.91,11.2,29-09-2016,23-01-2032,Defaulted
842cfda8-3ee0-4480-a012-faedae5d29eb,09f2c16c-91ce-46a4-9e96-f0303287d35c,Personal,24935.2,3.34,02-09-2015,10-03-2037,Defaulted
658b3bb6-2b1a-4d18-8c6a-d112a3ddb331,57796180-4aa9-4224-9254-9506a5497b5b,Auto,40203.26,3.98,03-03-2023,24-07-2031,Closed
6743bb39-42c8-473e-8ad6-be41be47bfdd,21b3bb07-7d8a-43fe-8338-5789891c4551,Home,72579.04,9.61,11-04-2016,10-06-2025,Defaulted
e6332ede-08df-47df-9b81-5eec293d7ab0,94bfcf9c-1181-4ba6-9d29-a2bde68ef1dd,Personal,97582.67,4.21,15-04-2023,06-06-2032,Defaulted
1a816658-7641-409e-9b6e-29449c15b1c6,5cabdb2f-c72a-4528-ae39-1c35d7660d77,Auto,16979.91,5.37,02-06-2023,07-02-2026,Active
4cdea3ff-5baa-4ede-a431-690cf2d5db95,391caeae-ef93-4532-bb35-575258570568,Business,29281.89,8.92,18-11-2015,15-09-2036,Defaulted
74571fa6-a679-489b-bb42-585c4bf37718,59905b2a-7b3b-40ca-b7b1-96e4f34a09eb,Home,18619.86,4.69,21-05-2022,19-02-2025,Defaulted
0644b19c-c23a-4b56-97f9-9b88e1802ae6,0c7f9b36-62b8-4bd5-8101-e7889889ecf3,Personal,10463.84,5.5,15-10-2016,10-08-2029,Active
5b1be602-bba9-4742-bed8-b5e54cb04eba,2e13ca82-1e11-452f-a1cf-a3cc0339b361,Personal,68147.07,3.83,22-03-2018,05-11-2039,Defaulted
9573110c-19ed-4ead-9d03-5a62c848e8d4,6ed68123-9705-4634-a0a5-853b2746ef32,Personal,89977.64,12.15,12-12-2023,22-07-2027,Active
3a4ea2cd-792a-47be-9291-9008364df863,79b2bcf4-18e1-4fcb-8aa4-c8ec3eebf8f2,Personal,43957.62,8.69,04-08-2023,27-11-2033,Active
911bfaaf-0d6f-4da8-bb73-2ad1be687d49,663e0ed6-ab90-49a1-8e2c-e6ae1c1a8b55,Auto,78679.36,12.44,26-03-2021,14-04-2037,Defaulted
8226a01a-310a-45fb-8966-3a7cf985700b,647aef53-557f-4ccf-b0ba-01ed0efc283b,Personal,89681.01,5.37,06-06-2017,07-12-2032,Defaulted
b570faac-bcf3-4fb7-b48c-3fc5b4036dab,757e9bfe-f1c5-4acf-aacf-d30a8d3df80c,Auto,47063.58,4.38,01-07-2018,05-10-2025,Closed
cbaa6f0f-f018-4992-a978-c4cfbdf07fa9,4b2ec3f4-a2ef-43e5-af06-7570ad54ca53,Auto,86880.28,1.94,07-01-2019,15-10-2033,Closed
6d567d8a-6651-40d8-bf57-1c00dc5a6f15,7e6e7565-1f0a-4740-ba38-579a6e2b79d8,Business,67262.05,12.22,26-06-2021,19-08-2039,Defaulted
f64a128c-9aa9-4d5d-ad57-ccd2b8c6b9d9,f72fb2c2-3f0f-4cfe-8375-2d33ef2b1277,Auto,56752.77,7.35,09-01-2023,01-12-2035,Active
f8ddba61-8b00-401f-bab2-9016767194ba,f6cadf57-b882-4870-abac-becc86d2bd15,Business,27620.01,2.59,18-09-2023,18-08-2036,Closed
c1877fb8-ce37-4340-a22d-4f459158877f,7a8870c9-cd3f-49a3-9548-96e9e5f006b3,Personal,10996.46,9.36,26-12-2021,26-02-2027,Closed
2e94fc00-31d8-4e44-8a54-f86ce6f48d7c,9e4832dc-63a7-4a64-9ecb-1176d6240075,Home,35264.78,7.75,07-01-2019,17-02-2035,Closed
e8973541-8ed9-456b-bf9f-0f42dbc58e05,da764586-86a6-4588-9a11-2502ebb90a48,Business,53653.49,7.82,30-04-2016,24-09-2036,Closed
3fc627d0-f20b-4882-b90e-52dc0290dad5,66f12b99-8fb7-4e82-8fbd-f1cccf4f1cb8,Home,26590.85,7.21,05-06-2016,26-02-2032,Active
79c97c8f-fb4a-4002-8df8-cb9323440aea,ce793ac8-d19e-4127-aac0-2db9957b0276,Business,82913.53,10.4,17-06-2019,13-08-2035,Closed
ffc21ccd-3dc5-494d-8d35-438e5bc77382,3ea6db26-9ef1-48e4-bf09-c9682c9c18b8,Personal,64258.72,9.83,13-01-2016,03-01-2027,Active
587e1af2-478f-47c9-880b-3a094bd0dd18,9cdd00eb-df7b-4be9-b075-e98c9f816bfd,Personal,97520.32,1.83,11-02-2020,11-04-2037,Defaulted
beb5da9c-1895-48be-be6a-7143a1486418,bb8fcefc-8785-4829-ac07-273736a4c62f,Personal,86448.01,2.31,12-11-2017,29-05-2038,Active
818aa5b2-eaad-4077-8d53-f001a58f23e8,f734d1d6-281a-43e9-a5e9-3391e8609610,Business,35111.05,11.49,31-08-2017,09-09-2025,Closed
25a4e040-e755-471f-b189-5bbd74f1afe7,f0673ab5-db34-4b53-89c7-894edfd358ff,Home,66935.23,8.33,14-09-2020,12-01-2034,Closed
753300da-ee8a-463b-995c-a64751bb77b8,01416495-06de-4534-88d3-d9f43a6578fa,Personal,11138.05,5.46,29-10-2021,31-03-2025,Closed
534cfe52-f334-4daa-8559-b5e9f9dc9bac,685dd019-8f90-4f08-bfad-87c6f2b31153,Auto,30783.11,10.61,22-09-2018,27-07-2038,Active
ffaf1846-ea07-41d2-b344-4d5abb8d97bf,ac958eb0-42f2-4c46-beb3-5c8819189d11,Personal,42300.54,3.06,16-05-2019,17-01-2028,Defaulted
9b385887-663d-4e22-8a8d-8b45f2f80736,39d425b1-3876-409f-8e7a-953428f4afa1,Business,17192.23,2.79,31-12-2023,10-04-2036,Defaulted
7e430e9e-1b5d-4e0c-bfd8-fc8bfe5cb4d5,b1566ef6-a1aa-4f31-ba86-aadab34a8a2d,Personal,25021.78,10.82,11-12-2021,15-08-2037,Closed
7b80adba-3cfb-4e07-9046-a6cea1ba7b6f,4b96b222-dc4e-4ec5-9b49-5a349b08324b,Home,5403.64,2.98,01-12-2019,31-08-2036,Closed
c21c2774-f673-415f-ac6c-5b189c443745,566638e6-a995-4782-884c-4cfaea87b46d,Auto,46800.61,10.7,09-08-2017,13-02-2026,Defaulted
27189227-5736-403f-a73c-541cd7437951,01e3ef60-b042-4319-a177-1efb335c1b2b,Home,90876.14,3.1,01-06-2021,02-12-2032,Active
e28a165c-3b2f-4227-90cc-1353365caefc,fb27bca9-3050-4da5-97b0-342130078977,Business,59128.2,1.7,06-04-2023,25-05-2037,Defaulted
348d4156-c26e-414d-a3d1-3ddc88ba119b,7bd31f31-5651-4784-87a1-76964b244321,Auto,27482.16,6.97,30-01-2017,16-01-2027,Active
b005bb75-4b9e-4ab1-a7fc-8635fab26c3d,01c1df30-7d93-4122-9963-5706d9e4f66a,Home,25839.49,3.9,16-01-2018,09-09-2027,Closed
0e0550db-c3ca-4ff0-b02c-777f67903b4e,3fcd30ff-5054-4ef8-9147-2d1c10fed037,Business,67328.59,7.47,31-03-2019,24-05-2029,Defaulted
d8c5bef8-aeac-49a9-94d6-7de164f3ced0,4abbb562-c88a-4d7a-b2e3-6da82d5bac53,Business,32874.01,12.38,13-07-2021,06-02-2026,Defaulted
06556649-5a5e-454e-8bfc-c4e4d6b33975,a0d8ada6-95d3-4b58-8ab7-729e3dca33a1,Auto,17907.98,1.96,01-02-2015,23-12-2028,Closed
3234a662-d97a-4615-bc9c-d1f3eb186ec9,d5979f34-7319-4837-8728-67df266a67ee,Home,61278.06,3.64,17-02-2018,02-11-2038,Closed
15fe6b5f-ffdf-4bd9-8efe-cfd16d1c7089,72d8d446-72ba-4ad7-a04a-79871f96644c,Home,68486.84,5.08,02-01-2019,28-03-2037,Defaulted
c48de1ff-32c9-446a-8bd3-052d74ccd5be,d9d720e8-0a97-4831-bdc1-e66c6866df3e,Auto,77891.57,11.26,30-09-2015,17-09-2026,Active
da9e13c4-0f9f-4fe3-9c19-df592352c960,665b59cc-addf-4700-a15b-8ca59f390813,Auto,77537.54,12,23-12-2020,16-09-2033,Defaulted
d3ae975b-7b1a-4571-86ac-a2b9c4673aec,d0e496db-65fa-4cd3-8e38-27aa9fdf6974,Auto,87276.38,11.01,16-01-2017,10-06-2033,Active
ad945ae0-d180-4622-99e7-1c431334cbc5,c4c2be49-7937-490d-9a58-e566754aa274,Business,16379.42,6.14,03-02-2016,09-05-2027,Defaulted
e3b26f5b-fe79-4958-ba63-b57b38a16159,15f42b04-cb62-41f2-8ce0-da9f6b627313,Home,26348.12,8.44,12-11-2018,15-02-2036,Defaulted
5c09ad01-5298-488b-8c99-29b6f5691bcf,e6947e06-e83f-468e-9c88-d0d146542ad6,Personal,79264.49,3.9,17-10-2021,17-11-2036,Closed
a2f16978-7dfe-449c-978f-b6ff4d7bf5d4,0b17791f-a689-4169-8d9b-ca3fa879a526,Business,92314.48,7.96,11-03-2023,26-11-2028,Defaulted
0f02f9d9-0cd4-4df2-9f21-ffbce1255c85,3040a14c-8e04-479c-83a2-7ad1479277da,Business,75898.47,1.9,21-03-2023,16-12-2027,Active
50ea40e3-0d11-4a42-a7e9-124b66cc647f,17118fc6-8601-42c9-a03e-24e8981167d9,Auto,63386.54,5.05,31-03-2015,20-05-2037,Defaulted
0ac951b0-1a1c-46da-a1bf-de807c95e78e,334764fb-0730-4436-8b1f-7f9b7fd10c0c,Personal,20801.33,11.32,10-03-2018,08-01-2031,Active
577e90d0-cc43-40a6-8602-d3354f502201,1658eb49-f069-49be-bf67-25b506440242,Auto,97069.07,11.56,10-09-2022,09-03-2036,Closed
d35c63ae-a4a8-4402-8b6c-1726fe2a2cd1,61eb04f9-ac83-4a36-96d5-4e3fc4fc34a4,Personal,41628.12,11.9,10-04-2018,26-12-2034,Defaulted
17b2b1c8-bab2-4b08-85f8-dbf94bc54560,f64d9896-8b6d-4510-8196-0e6ba741de76,Home,41011.22,10.58,30-10-2020,06-09-2033,Defaulted
584138b8-171a-4912-87bc-17f51cda35b8,84568f7e-301f-4bba-9012-9e2d987248c1,Auto,88947.67,6.76,30-11-2023,12-07-2034,Active
430ca25e-4eca-475e-9223-079805a87093,e0e1a461-e7f4-40ce-aae5-88e0c136de63,Personal,18002.13,9.05,02-08-2016,15-04-2032,Active
81141fe4-23c3-45f3-8c11-def057ad98c8,8de0c4ba-88a7-4c8e-87d7-3c5b21077d09,Auto,80600.76,11.95,02-11-2020,11-06-2034,Defaulted
370bd1f3-3cbc-4775-a852-5052bda19fd3,620226b3-aad2-40ea-8af0-1c34b82bccfd,Personal,51717.38,3.15,01-03-2017,06-05-2025,Closed
9d3f753b-a506-4d32-ae33-9543ff14be4f,530edd78-b0aa-48f5-9ca7-a734dae526de,Personal,47102.8,4.59,10-03-2022,21-06-2027,Defaulted
8d755f94-9071-4fb3-bbf1-8204f7ca25e0,928e65eb-de6b-49c2-b67d-a5f16fc09338,Business,81247.09,10.47,31-12-2022,11-04-2025,Active
33bce09c-f13d-4a5e-ac5e-41070abb42be,a782a4c1-7d8a-4159-b158-dc66e4a31683,Home,48330.02,6.26,11-02-2023,21-09-2032,Closed
a8b2ef7f-9b50-4642-bb9f-702aa2227702,ef1a1372-6463-4fe3-ac6c-ce699c8fe2ce,Personal,93654.57,9.74,23-01-2016,27-02-2030,Closed
37a82d63-1c7a-4c0c-9259-c81e14686ff2,458bcd9d-1685-4f8b-99aa-4ed92b584c10,Business,40125.37,10.95,29-01-2021,08-05-2038,Closed
0572ab5f-00aa-4d39-831e-e8480ec2f874,52561cd4-d844-4424-8f8a-9922bae7121f,Home,62906.3,1.51,30-01-2023,01-03-2032,Closed
e1013bd4-f5ff-419f-a17d-cfb2f3ba6be1,9de0f0a1-8a66-488e-9893-fa5312925ceb,Personal,69846.85,12.18,26-09-2017,01-03-2033,Active
99a8cdc0-0b1a-4e47-bd4d-548a4380677f,943fc03b-2b5c-4cb4-bf76-bacdf56a01a0,Personal,82117.25,5.68,18-05-2018,11-05-2025,Closed
13942051-1816-44b6-b436-e556095eff82,e8caa5a8-20c4-41a5-8b3e-1b594ff0b0ab,Personal,19335.28,3.54,14-04-2015,12-10-2038,Closed
fda0f048-4933-417c-839c-c540cb1ab415,6653a49d-7f45-4c98-89de-aff38db13a33,Personal,75495.05,6.86,11-10-2019,15-05-2033,Defaulted
a5bc8002-07de-4c74-af63-e17e0d578982,ff47b021-19d3-4913-b3a6-3827c4a42cac,Personal,46529.73,7.58,01-08-2017,14-06-2031,Active
117db821-837e-4a82-9cfc-e66134f05d54,b494dafa-707a-4053-9485-3bc34e161be2,Personal,52516.61,8.99,25-09-2021,23-07-2034,Active
60a5079c-0dbc-465f-87c8-b9c693bfd9d8,00fd6839-db7e-4d3a-8dae-17a9adede2cd,Business,88264.14,3.37,29-03-2022,20-04-2027,Defaulted
7f4824c7-223b-4826-bfa4-064dc6b755ff,d7960ef9-1125-4dde-ac8b-773425513b7a,Auto,53207.62,7.5,07-03-2015,13-01-2035,Active
5fa37f3a-128c-49f6-a6fc-a7b268ce88ee,1b70e0d4-b4c6-45fb-8121-e9882e9f24ef,Auto,8252.54,9.15,11-06-2018,22-03-2028,Active
a512d063-49d6-4df5-ab75-c1358f44f789,8daf64fd-2989-4b44-a0cf-a791582d3d33,Auto,21946.86,4.12,01-08-2015,17-03-2032,Closed
845c530b-441c-4f19-897e-56e105e0413e,a2403411-1a5a-4520-a751-9859c0050bc6,Personal,62195.48,7.28,26-06-2020,23-11-2029,Defaulted
17c42c6c-164e-4a74-861e-71f014fc37a2,ad1a5455-d1f4-4a6b-aca8-db8c788da582,Home,53377.06,7.22,12-12-2015,18-11-2039,Closed
94aa893b-f3e5-46fa-8fad-2e8c3f75f06f,0518c8ec-94cd-453a-8eb8-be5e9feb897a,Auto,8956.23,7.1,09-07-2022,08-12-2032,Active
c1befbd8-4bdf-4b85-b47a-b37ce5a2f327,a604130e-b9c6-49d6-9580-5d0f460cffe3,Personal,33073.18,11.29,21-12-2019,09-05-2031,Closed
eac06c58-231a-4c13-b436-200f936c4272,7421bf43-0809-4d57-8599-53a2b7706e7c,Home,89841.67,3.93,11-01-2017,23-03-2030,Active
ca3210f3-2c34-461a-b2c8-39400ae618ed,d0cc3eed-e6da-4db1-b623-5087630c1baa,Business,61108.58,4.23,08-08-2021,04-01-2028,Closed
5e7d57d0-e1e0-46fa-96aa-917b16ed8f27,1468d02c-ba71-47ad-9905-bcf7a4ff014a,Auto,44846.19,7.53,23-11-2022,24-03-2033,Defaulted
be33d55a-f248-4c5a-b700-4965268a5b89,aac75315-82d7-4d37-ba8a-94cf0e3708d5,Home,18862.9,5.44,01-10-2021,19-07-2028,Defaulted
18cf8ea1-98b4-48d0-9a63-d14dfb1d8ff1,200b58dc-7ae7-48ad-a493-5aac45d49b8c,Home,45880.42,5.1,29-08-2016,12-01-2038,Closed
87db69fc-b1c7-48f5-beb4-1b2767f2ca8a,a14dc6f2-da9e-417c-bd60-2fb468f7f398,Home,84662.36,9.22,06-05-2020,07-04-2039,Closed
836f35d6-d991-4c60-9bb8-459f1552cd55,a39fd7fc-c4f1-488b-b9d1-7238372cdf0c,Personal,42700.51,8.11,28-01-2016,24-05-2036,Defaulted
cfea4926-8598-4146-aac0-30ce1ebca747,2ca91071-af8d-4a2d-ace6-ca8537c7a607,Personal,8602.9,11.18,10-07-2018,16-05-2037,Active
02790ef3-a999-4c43-a01f-b070bfa12ada,0086c093-dd98-490a-8a41-eebc4f691685,Business,26163.04,9.92,09-03-2022,10-11-2027,Closed
568c807f-6c01-4670-87f5-3be54f4d9b5d,62587ca6-4eaf-423d-bc94-e2e18c62fe55,Business,39134.67,3.79,14-12-2022,10-04-2026,Defaulted
21e734f8-4574-4d1a-9849-8ff9056fe15b,174d3f6f-9293-43fd-b0c0-6d575b02118d,Business,87598.8,4.65,18-02-2023,04-10-2026,Closed
f2b6bef8-5af6-49ab-8d0e-4ed8c1e5286d,727e6883-ed04-4863-a007-aa0ffad5f163,Home,66468.36,1.61,01-04-2015,10-01-2025,Closed
5c680c4d-b92a-4022-af8e-04c560574f5e,645ca584-315e-4fa8-9697-abf8386002e7,Auto,82038.36,9.31,16-06-2023,23-05-2034,Defaulted
5914ce05-fadf-4ecf-bfa7-3b971c8e2612,292ff905-8061-447a-bb99-cfd38a75ded7,Business,32027.57,3.13,18-07-2019,15-12-2030,Closed
4653b107-cbff-411e-ac6e-6fabc59a40dc,f77cdef6-71cd-4783-9b8d-314d23c5daf9,Auto,88041.35,6.36,08-02-2023,06-10-2039,Closed
92b63be7-fc6b-4c3e-a73b-c20087d539ab,32982e5c-b07e-48b9-b580-004efc5f53f2,Home,43389.68,10.18,13-04-2018,31-05-2032,Active
3276e20c-2129-4b7c-82e3-a0770998aee4,bfbe2d7b-a47b-40a4-87bf-ea5b62d0320d,Business,80146.17,9.86,26-05-2018,03-12-2035,Defaulted
2aa14466-0c81-4e87-ac1c-3fbb69054034,2d10cc79-b7a5-4d1f-830a-c9ea1cec848b,Auto,77468.13,6.54,07-12-2018,09-08-2026,Active
b7988886-8823-40a2-b47a-8af26392b86f,d6f2669b-e85b-47bb-b237-cccaeb246dc2,Home,47501.04,11.36,10-10-2020,02-04-2035,Active
eb8b82e4-9277-4833-a6be-b09001795afb,e8c8a62c-cdf2-425f-8dd1-ffc476a393c2,Auto,80434.34,7.2,17-07-2016,12-08-2028,Defaulted
0f2a6d45-1744-48e9-bd56-e59154ae6ed1,b5e30726-d41f-43ed-8f5e-ca4475099875,Home,95201.06,1.75,02-08-2019,13-01-2030,Active
42a52014-6321-4097-8aeb-a1e6314bb565,edcc0809-1cfa-4b4a-8433-de2d74eb2c10,Personal,5938.47,9.04,11-10-2020,02-06-2025,Closed
53db2c45-87de-4638-8b9c-39ce8369a396,5e870cc9-cfdf-4636-96b8-f2eb06060cc4,Business,45682.56,3.38,17-02-2017,16-06-2036,Defaulted
87b48a50-59ab-412a-ad2d-fafddcf6cdcb,afcd46ff-485e-4c7e-8d43-d9d10e25e8e7,Home,47735.21,10.13,20-12-2017,01-07-2031,Active
42386216-8ccd-4120-8c0b-ca3dbdd89b6a,a74e6f1d-c5d4-471c-b157-69f83b46f9a2,Business,96393.35,6.12,27-11-2019,17-03-2029,Closed
aef52dac-0f41-4edf-802f-a84d0fd9659d,e4e10678-56e0-4635-9b00-e795064852ca,Auto,42010.91,2.51,20-11-2020,08-09-2026,Closed
b8da3a4b-eb78-4357-8664-b44e20b63f01,c1a00fb4-f0a7-4f4a-a00b-ea2c0c1045ad,Auto,79053.54,10.67,22-11-2023,25-12-2032,Defaulted
45f9eff1-2147-4a33-9ec6-34f82c47b928,c184624d-d0d0-491c-afa6-11cabd211209,Home,46790.56,1.71,20-07-2018,24-04-2032,Active
332388b9-1552-4b7f-a99a-2e75c921cf92,1666d7cb-4725-4d2d-8409-fb91cdceba34,Personal,86102.01,11.73,03-07-2017,16-03-2025,Closed
68830cfa-7048-4b03-b9e6-bc6a371091dd,990fdb53-b7a2-40d3-801c-6351b2bbafbe,Business,67343.29,11.77,04-11-2015,30-10-2025,Defaulted
aa5fb1b4-fc8d-451c-9674-bf56ea214f49,2ae32d55-6d66-4f35-adc8-bc30b463d0e1,Auto,28733.31,5.6,22-05-2019,29-11-2039,Closed
e457d26a-c886-480f-a36c-3e072131493e,3bf61180-d069-4b75-abe9-a30bc27e1c2f,Auto,30918.2,5.16,31-01-2023,19-11-2038,Active
ed8ae3bf-c34e-4b6f-87cc-1e35fccf60c8,d75bec1f-ae86-4485-8eda-f9aa6be50d57,Home,54006.8,4.34,11-04-2017,20-03-2036,Active
93e8d2cd-6628-49cf-bcec-a10c5419136a,46738287-7df7-4d6e-b762-9b2934fea8ff,Auto,71532.82,9.83,05-02-2020,03-02-2030,Active
a325e87c-cd29-43ca-a10b-a250ba7b927c,19395c1f-d070-4333-a354-6ce168836854,Home,27051.42,9.74,11-09-2019,10-09-2039,Closed
27751a67-98d6-4633-8538-e6da3425580e,fdd15591-eadc-4a52-ac71-b03492235508,Auto,90395.04,11.81,21-07-2016,09-07-2031,Defaulted
0e96523a-1f28-4428-965f-d820cf8af890,2f4f87e2-5f7c-4f99-ab29-9a059f47278f,Auto,22903.17,7.1,21-12-2015,19-10-2039,Active
7369a96d-909e-4cd5-b589-429733f2e805,bfedd3c7-09bd-484c-8c72-8ca3e60f3eab,Business,84675.11,8.76,14-04-2020,23-10-2038,Closed
fb77e809-05ad-4e8c-ab54-03fce8f81e6e,73f9a440-b243-438e-b7c4-99d96ac828e7,Auto,99410.89,5.12,30-11-2020,10-06-2038,Closed
c339d9cc-ed7f-4160-9923-92732bcf5003,71b40c1b-5b7a-454f-9af0-6c2583c0b1ea,Auto,65678.77,6.69,03-04-2021,10-10-2028,Closed
dda177e3-de43-45e9-bfbc-1666b7b3b36f,5ceb523e-f348-4d26-b53c-56ce1cd0f040,Auto,81034.45,2.97,18-06-2020,26-10-2037,Defaulted
68a18ca2-77ae-4eae-a5e8-2d7de1e4bb99,7f620e8d-f94c-4406-8b80-b1e2c57e8de3,Home,46129.92,10.84,25-01-2019,10-09-2028,Active
adf54fb6-9f1e-4cac-9cde-96c881759a0b,ed4b87b0-5149-49d8-a8c7-5df0a43fe0d4,Auto,90596.31,2.9,09-09-2016,26-10-2028,Active
5694fbed-e7aa-4940-8093-1c01ba17b0f6,28886cdf-47d5-4853-b81e-c682ecf14358,Home,56416.5,3.87,13-04-2019,22-01-2027,Closed
5c9dd2c0-0484-4482-8d56-5d0d52942eed,6a8b9770-e3b0-4dc7-b3a1-0d7b74623bb4,Personal,12214.47,3.68,24-04-2015,07-08-2026,Active
aaecf0fc-ad00-4965-a93e-bd7bd4251ee6,d1cebee6-ef4b-416e-aea7-8ab5c5eccf6f,Personal,94712.49,9.37,14-06-2021,16-03-2036,Closed
f33b53af-463d-43ef-ba70-84f9c060da92,3b172693-49b6-4d10-95e5-f4cd7883edd7,Home,80728.86,3.16,15-10-2017,19-01-2030,Defaulted
71364ec3-a714-40a6-9d2e-f419b25b4522,e3704715-5b71-416c-94ec-383172c5bd5a,Personal,40919.64,7.04,27-04-2021,02-01-2027,Defaulted
2dde86e6-776b-4f7b-9f55-4a32110d7098,cd4021a5-dadb-4997-8da3-45213f7fc466,Personal,23485.27,3.98,18-09-2020,25-01-2031,Active
68cdb19a-8442-49fa-95f6-42b3a8e1149a,8b85a6fd-55ad-4b78-a5ba-22e3bdbe8399,Personal,23477.96,6.43,08-09-2015,12-08-2036,Defaulted
063d38d2-7d85-42f0-8ad0-49f10594b429,7c849d99-454c-4d84-a3ab-f2ba12ed87c2,Personal,52010.41,6.07,01-04-2022,13-07-2030,Closed
8b11c279-7050-47ee-bfa0-cf54d16544dc,a4131dd6-a9cc-4c93-95ca-8bcd44f883b8,Auto,11657.33,10.35,16-04-2020,18-07-2038,Active
3b182d1c-fb89-47a3-8e28-815d4c9d0c76,4918e3dc-a093-4f93-90b3-ae017169e27d,Auto,95960.31,3.85,16-09-2019,29-05-2029,Closed
e9f0bbdf-619c-4d3e-b60f-fa725f557658,323e3f83-cb25-49ac-8f42-59c9d53d70bc,Business,33992.77,5.43,14-12-2021,04-11-2032,Closed
7c70d8d1-17aa-406d-a696-14d957d29fa3,c6feceb2-254d-4691-9754-de43de601e15,Auto,72016.44,1.92,16-08-2021,06-08-2029,Closed
5f405b6f-a80b-4796-9ba6-eef3281f844a,dcd08836-8522-450a-be91-15b2c6b42002,Auto,33132.71,7.17,10-08-2021,12-11-2028,Active
6999001e-6e37-4131-a738-ef1d64a812cf,4669918c-2f96-4172-ba11-119d9553fd01,Personal,63293.88,6.09,12-04-2015,07-11-2025,Active
cae2017b-a587-47fe-a855-9e23e054a088,a2f1f5f7-b7eb-4e2c-a9ac-dd88018115d7,Personal,42238.1,5.5,31-07-2018,06-10-2032,Defaulted
ee659366-b765-4df9-b4cb-36adbe494a82,5a674462-8c6f-45fa-8a76-7bf16b4894b6,Home,69549.74,9.57,15-08-2017,01-08-2026,Active
745670f0-5094-4327-9fc1-b980210a67d5,dcc5d079-6fb6-4734-bd85-119098eb201d,Business,47044.9,10.79,20-01-2016,31-10-2030,Defaulted
772a6c79-f7d2-426a-a9a8-a6c5b42768c4,cea1cda4-3566-4b3e-9b0a-464e8cfa0653,Personal,65111.91,8.8,13-07-2019,16-09-2027,Active
23f38abc-846e-4bd9-b302-a550d323ad05,c1d9e4dd-de50-4b83-b005-df27e1fcc8d6,Auto,95058.38,11.45,31-01-2018,10-07-2031,Active
6b6882f5-56fa-4671-ab78-e14e23db2296,1df3cab0-2945-401e-bc2a-65141f33a570,Business,65856.83,3.77,19-12-2021,14-05-2030,Active
729490ec-9a17-403f-89c8-dfaced37f60c,6ffd670b-5635-494d-a359-bf9b88d78fb1,Business,87468.88,6.73,15-05-2023,21-12-2025,Defaulted
19957da5-7075-4ab9-ad5d-d28ff7e21889,19fcc92e-8219-4aa5-821a-31f4d0a64da2,Auto,56186.61,5.26,20-10-2016,27-08-2026,Defaulted
af904d76-4da1-434b-8987-57d749cdb54a,182d71f0-8a96-4246-878f-7a8c1b7fd25b,Business,47017.37,2.87,31-08-2015,14-08-2038,Defaulted
f6d670f7-309c-48a8-8ae1-0cad60e84361,8542f9e3-dafa-4610-a392-d60c4890041c,Business,37573.57,4.63,09-07-2020,03-03-2037,Defaulted
390e7eb0-5981-4b66-a5c9-3e7969c5eb3d,fcf13da0-d666-42ba-97ae-aed971716e2d,Home,30400.86,1.7,11-11-2018,24-08-2036,Active
611ea5cd-410b-4c7a-8112-826374e338c0,a8773c88-f374-4f6e-8019-65aeaea85b6a,Auto,57810.99,2.95,25-01-2021,18-07-2036,Closed
b334afd9-c9b8-4874-bc39-434b0867518c,482771b9-109c-4863-a485-160f262c09b2,Personal,96073.48,6.94,19-01-2023,07-05-2031,Closed
397706f6-f394-456e-afa5-b043996897bd,9a742242-804b-48ff-b16d-b4c950959b35,Personal,89651.19,8.58,06-08-2022,30-09-2030,Closed
