account_id,customer_id,account_type,account_status,balance,created_date
91b5388a-433c-4e5d-8d76-f62d34121e7c,0e542d3e-6696-4246-8bf0-08090673ce05,Savings,Closed,2465.1,30-04-2010
ebac94a2-bd20-4d7b-9920-4fede4bc368f,dea7ddfb-3f8d-4af7-862c-a1ceae85d0c2,Savings,Closed,43568.71,19-07-2006
47ce0818-05c6-4f0b-bf92-72d227ed97f0,97c354b9-528c-4324-b41d-950795058870,Credit,Suspended,3224.68,06-04-2018
7da0aa95-3380-4972-8eb2-4cc68e2f7c3a,fefd7818-374f-4e40-b650-7ed31ee2ceb6,Credit,Active,2043.12,05-10-2006
52938340-f6ab-4b7c-a626-3c1be52e8173,9b2aa915-bdff-4b8a-b5a6-eafe02c2a1fb,Credit,Closed,39127.08,26-12-2017
c46b0778-bcb3-41eb-93b8-9b50eb2069d9,afdc7b71-c115-4f09-8fa8-26950c21424f,Credit,Suspended,19775.46,15-11-2007
75c9dde5-f186-4f6b-b189-d84d1f367a89,a064422a-8634-43a9-b703-3b4bff14acc6,Savings,Suspended,27944.31,27-06-2014
6321536e-8897-47a7-922b-06e2d8d5ab10,fdb64d76-48fd-40b2-8d45-b0f677d11eb0,Checking,Suspended,26727.65,25-01-2006
e1934bf8-efa0-4285-9931-986058757778,b6555a9b-bf1b-4f26-b768-410d9a69f895,Credit,Suspended,33908.06,04-06-2015
8ac95142-91ce-4f9e-920e-dda8598f1aa5,9db9359e-6a4c-4132-98b3-01f0e51746b7,Savings,Active,42848.85,02-02-2001
a89fe228-dff1-46c6-b2c8-a39d10a2656f,ecd2ebd5-ccf8-4d78-892a-ae6a9303d15e,Checking,Closed,35297.18,16-07-2015
7275b125-6fec-4ea9-9ef1-8270bdb8070b,39ed4c2a-1408-4760-879f-f108754ad6bf,Checking,Active,10528.3,27-05-2014
2df2f118-543e-4070-9f46-598e3da9b246,0f582cf5-9459-4da5-8802-313e1456d11d,Savings,Active,22358.76,27-09-2003
f1b66f71-4c0b-446d-958b-911e631a77ed,1d150f4e-c9f0-4982-b216-a470dc661470,Credit,Active,25311.11,07-11-2019
1c18eaf4-8527-40d5-9b3f-0091bfe7c2bc,3f6c53f0-d399-49b1-80b5-cec1d92347c7,Savings,Closed,5662.24,03-05-2010
17fe152f-b636-4ded-bef5-c8dc3be83253,ea43e3da-bd82-4acc-8e6d-3d245ded7c3b,Credit,Suspended,13195.67,13-09-2005
81e8aed2-ea9c-4a60-899d-aad6ababe9e0,86bae47f-83cc-46c1-a385-83b3887c560b,Checking,Suspended,3652.05,05-06-2012
151b6722-ab8b-4729-a8da-51461c5ffd70,3b84c06a-6fb5-4445-8266-650e2dfb13cd,Credit,Suspended,776.1,15-02-2001
542ba083-d97d-46ed-bee6-ed185e78097d,c8a0f8e5-fd90-467e-817a-bf581719dc67,Checking,Active,43941.3,16-11-2019
ef600001-4e96-472c-84ba-f685aa2deb5d,6be0b868-8711-4310-8890-6f8d8bb2e6af,Checking,Active,28921.66,14-07-2018
bd8eb5fd-ff52-42c9-897f-b5f06f4577f5,85322436-b209-47c7-94d8-b9f7cfd630f1,Checking,Active,23247.79,06-10-2013
f0f1062b-308e-40e6-ab89-7c88c45d235c,e01aac68-2b86-472a-8a25-d3d1f4999203,Checking,Active,7499.38,02-01-2002
d480af59-baa7-4a85-8868-949ca74cf537,0fde3f0c-fe3b-4bb3-9f80-5796df71a73b,Savings,Closed,24848.15,07-12-2013
e5d1dd37-29aa-4181-9774-293ba56b60ba,5981a4c1-fbb7-4a35-b558-85361b943c66,Checking,Suspended,17190,07-03-2016
5c0e9d8c-aba8-4bdf-bbb5-b97ce45f772e,71cc8ffe-6c47-4af7-a08b-50432070a0ae,Credit,Closed,33630.77,01-11-2015
dd9687b9-269d-4d4f-9d73-b2fc5bf5e2af,ea96fa7c-01f0-4369-aba3-f5cc40016978,Credit,Closed,2081.86,27-06-2001
f58bf3d1-8eab-4ecf-af23-de1df3828aaf,cd454af7-37fd-4b6a-87b5-3ea3ae48b960,Savings,Closed,1109.02,24-01-2023
f53e7afa-1ac0-41a4-872f-9d5620f422dc,3fc4b49b-b92a-4425-bbd1-98689bfef567,Credit,Active,41920.61,09-03-2005
5705362d-e1be-45d8-bab0-e40c1c78fd75,23cdb540-6105-4d6b-80f5-10837e75376e,Credit,Suspended,17928.22,25-09-2005
82134297-ec32-4ad9-ba59-2d6af645e413,0021f414-8d82-4617-b93c-3e1b077ecdaa,Savings,Closed,4553.36,28-11-2013
f3ac345c-d127-494e-a687-c25d66d4e333,5a82e934-9c72-4548-b98b-a8a61690f2d5,Savings,Suspended,44788.31,05-01-2019
8592d603-9054-435b-b81c-fb1defbf6df5,cef82c64-0117-4e01-a037-3a3f0dd4e20c,Credit,Suspended,18560.33,26-08-2012
a88a9870-4a63-4360-8c48-39d8dc3d5396,1b8827e1-54af-46b5-bb03-2a1ffa910963,Credit,Suspended,27239.94,29-05-2011
acf7a3e0-20c9-47c5-ad0b-03ca50e5045e,23459593-9f7b-4dc9-84a0-87652c7191d3,Credit,Closed,36951.04,12-03-2004
8f0992bd-6535-4f3e-9b51-a1caf9066631,207fc5fb-7a5d-4069-9ffc-e7acc1687b91,Checking,Closed,17313.06,23-07-2008
1361739d-319a-4e5a-a8b2-86f0111d7ac8,2027e008-167c-4bec-9155-d00a9314a4be,Credit,Suspended,9233.43,25-05-2021
dfb2c1c5-c9ad-48a7-8ce8-081b67fbd8e0,05121619-54d2-4af8-96f7-def42556366c,Credit,Active,41059.18,03-05-2006
407df805-d492-452c-a55d-54dfa01bf03b,65295143-2d23-4ee1-b36a-07ead9e6fc67,Checking,Closed,11222.51,23-11-2022
f28acadc-2484-45a5-aad2-17f294c26ad4,594d8e9e-4537-4d6b-815c-15c933580e5a,Checking,Suspended,48635.15,13-09-2014
40f5c1fe-d99d-4b1b-8ced-826fb80cc7fc,c999b034-5197-4ef9-8d51-76d277a16202,Savings,Active,8382.71,15-01-2003
94797807-6ee1-41fd-8014-4a660770fb29,be9d8848-7a8e-43e3-ae32-640a2cd06c00,Credit,Closed,15984.73,05-03-2007
ce862722-5a1b-44a9-ab0b-2bdbd3518e88,1d62fde7-5a55-4028-8c23-790a5f6d62a2,Credit,Active,48755.9,23-10-2018
a1df21de-33a6-4b2b-b905-dbba35d50309,cde4c36b-9f7c-44ff-8e28-b3c61b71a1f8,Savings,Suspended,28147.8,15-05-2017
9c5d881c-0591-4690-8945-9228149e6137,2bcc75f8-5d34-4e81-92f8-b788ee6e8aac,Credit,Suspended,3712.67,13-02-2023
b73ad99c-f813-4f84-950d-ff0833b30359,d8df1d7f-ba1b-4713-a73b-8000bd456d86,Savings,Suspended,39272.85,20-01-2015
015d1edf-6a52-4118-8e3a-f90e3916598f,6b46ad08-66c2-494e-9c5a-7673dd38ba93,Savings,Suspended,9727.13,07-10-2016
932ab15b-01ff-4c62-8043-762bcc7b1fbd,2f823df2-d202-4d57-a501-030244bbbf7c,Savings,Active,20693.55,28-10-2007
fef9f99b-1804-46ef-b4e3-80475f604906,669e9b30-22e0-49f1-9240-1c9112b73b19,Savings,Suspended,791.48,04-07-2011
7166a044-ca94-418d-bd2b-419f0fcf913e,43c8848b-8ec6-4494-8a11-feec470469f1,Credit,Closed,43622.45,24-04-2021
daebe4d0-b695-4b9a-a665-59b71a2144ef,f27afb08-3379-4c30-8506-358b7889c922,Checking,Active,27104.44,26-10-2013
3bf9e29b-32f9-408c-87d5-3bb0ef28d309,afdc765d-ab32-4fe9-b0a9-9df0eb80963b,Checking,Closed,40817.27,10-04-2003
b78d72a0-4334-4013-b677-16f138735285,609a3a05-5206-4ce7-a28f-286febd7627b,Checking,Suspended,14654.77,28-07-2023
6d3cccd1-3f8f-4503-8f16-0520aed8de16,bd5fd515-e026-47d2-afec-a56dbda10709,Savings,Suspended,48498.07,10-05-2017
4427b680-37ba-47a6-b4a7-af3741770010,c72ef343-55c9-40ed-88c2-a4c3d903132b,Credit,Closed,49721.99,09-03-2019
7845a1d1-886a-44f6-a5db-f436da636474,78eee823-5a9d-4327-8c32-1df048819ca1,Credit,Suspended,21527.06,11-06-2018
a9255c0b-a676-4457-9687-9c12458d4dc7,77860828-0305-4523-8918-a989a1538101,Credit,Closed,35161.65,14-06-2006
abf0a076-5222-4cb5-97f6-731497799a3e,e1999f94-2a1e-4942-ae20-59815dfb2675,Credit,Active,17536.55,20-09-2005
4c67e01a-2801-4b56-a5dc-d56559b72203,c355c473-c863-44a6-8add-6a4353e5cfec,Checking,Suspended,18718.95,15-05-2017
e03834cb-4760-4828-9c76-e025c7d49c72,066d6c67-6b39-4e21-b996-7ddd797432f8,Credit,Closed,24027.07,23-12-2010
de25d99c-dac8-4b99-961e-01859484eb2e,2c352f3f-b27d-48cb-8c43-f14eae00c5d3,Credit,Active,31847.6,16-12-2008
5c354401-6ebb-441f-b83b-54569c857b95,527d479d-00a1-4acd-8555-0b80b0c05ff7,Savings,Suspended,44587.99,24-10-2021
2b8f7b2c-1618-4859-b127-78a1d1655860,08aaa774-4e3e-4523-bf5d-c3f1dd4c186f,Checking,Suspended,26756,27-12-2008
08e41f78-d8e2-48b4-8f1e-319b843e2001,a2ab3a45-fbe7-4a3d-859a-9af62025774e,Checking,Closed,30204.31,01-09-2003
97467b07-e9ef-45cc-b626-c1fdf0d3d23c,a8508c7c-2d5a-43e6-9a34-7755b6309fb0,Savings,Active,33313.78,04-10-2021
4559faa1-ff98-4495-aab3-eb15e2e91028,f0797ba0-b282-4c5f-be2d-d81f0b787201,Checking,Active,34917.11,03-11-2021
ca99721d-9f31-4fde-bbf6-8b217285ed95,085e3784-76ed-490a-9f5c-46e31d1ae6b2,Credit,Suspended,46683.1,06-05-2016
d61fb9dc-acd3-44ae-8b7d-0173a72e2b26,1ea70d7b-a347-4de8-b6f9-974bab3333cd,Credit,Suspended,35218.65,29-04-2002
5bacbab1-5aa0-4c1a-be24-27392c722c16,b5d3ab99-7438-461c-ae87-1acfdffa339b,Savings,Suspended,9383.62,04-05-2001
9151c529-c392-4b04-823e-cd5cc97b8566,cdccb34c-3e1f-4390-ae40-83bb9a67be81,Checking,Suspended,41426.57,05-02-2015
cdfe5c9e-472e-44b8-93f9-2df67c2e6434,2c038d5f-eebc-4f4a-b5a3-10dacbc2ee9b,Credit,Active,6067.57,09-05-2018
283b4247-7027-43af-aaca-474947649398,e2b0257d-5532-403a-83fb-eb4e6215263b,Checking,Active,47831.41,16-03-2008
34fb8f95-6cfc-489c-a566-e9bd98ca7104,b5638bb2-b960-411a-852e-f1a371eeb0f5,Credit,Suspended,15170.88,15-08-2005
1744ba5f-dccc-48eb-89b2-7a3e4e1739c9,19f93759-98c6-4e7b-945c-da62310b1daa,Savings,Closed,38967.22,04-01-2001
6196fa34-40c8-47a1-b3fc-068d67cc00fe,8de08ea0-3454-41ea-a4b1-2ba9d7705934,Savings,Suspended,6147.39,16-03-2001
740e2e80-e6b9-4a0f-81e3-303d4a4d6de6,d7af5470-826d-40d4-9b36-126d8ea98f3d,Checking,Active,39723.63,07-01-2021
2dc3b80c-4112-4f8c-a406-803f94ae57a2,a7befd40-7b2a-4c9d-84b3-dbb1e188ec95,Savings,Suspended,30920.72,12-08-2006
d5d7e002-30e8-4d81-822d-292cf6c5cb88,ad55165d-c761-4edd-9c16-4e4576dde620,Checking,Closed,44582.59,29-03-2020
57dcb1e4-27b1-46c4-bca4-298964eb10cb,b089aff4-6047-40fc-aa26-e9c6ad5b96fa,Savings,Closed,2481.57,09-09-2015
9726be2a-cf24-4073-8d12-337bbe741d51,9bcf9ba1-3bfe-4b1d-863d-82f632fdb7de,Savings,Active,34883.98,27-07-2022
3349c96a-9eeb-4a74-ad8b-a0e79a065bbf,c63bad45-f880-4a4e-8938-4ec649f930c8,Checking,Closed,1284.4,20-09-2013
b7d2be00-b05c-4765-9147-4b8c93d53803,ea4755e2-113e-4170-95b7-e3be39786748,Checking,Closed,17808.09,31-10-2014
4bcf03f9-cba4-4cd3-9123-17a828cedde2,1c30fc0c-698e-429e-9a63-55ccebb0e3b7,Credit,Closed,16092.67,14-01-2016
1cca0c2a-9266-4db4-8941-cc799babc413,b1af8a9c-eb26-49c7-914c-bec88a4c5fe4,Checking,Closed,19548.58,06-08-2016
688e5bfa-87d6-4b52-8938-aac9e0d6f574,4fd85316-ab3b-40ec-b00e-3f6a7671f151,Savings,Closed,40132.36,19-06-2021
2f743efd-5262-41ff-afa7-df272beeedd3,78ad531b-450d-4454-86c1-99c284d0693a,Checking,Active,4951.16,16-01-2013
124c9a53-5d40-48cd-938d-a5ff0d05a073,7ca3e2cd-23d2-4253-b24a-0278027af398,Checking,Closed,8726.7,21-08-2015
785df458-d816-4124-a890-8c40545e2228,12032b42-692c-4163-b8e8-a7f804d6d0a9,Savings,Suspended,455,22-10-2016
b19a3a29-3d88-4d96-910e-68fcbdde0a50,eb44293e-8ce9-4615-b8fb-800329203605,Checking,Closed,10656.96,27-02-2015
25e27f21-781c-4699-8552-5646ab14a955,c2e2d73b-54bb-461d-abb6-391534cd7b52,Checking,Active,26802.04,18-01-2006
ffb9a9b1-74bb-4792-8a9c-916d9add1963,3f9003e5-36fb-4734-b8df-bf5c3cb684a5,Checking,Suspended,21166.11,26-05-2020
8db30757-0082-45b1-938b-5d140fa106db,cff886cd-bffb-4941-9c63-96282ac67514,Credit,Suspended,42684.95,10-03-2019
1d818861-54d0-428e-8dec-a5ddd47f5088,deb1bf5c-16e3-41dc-9e02-1849cdbc1c64,Checking,Suspended,21125.99,08-08-2010
171dfbf7-8999-4523-b6f3-4c6fee9c90d8,174c68d4-26da-4ede-8e2a-24efef33b031,Savings,Closed,12409.69,03-01-2001
b2fb3ab2-3a1d-4f45-a90c-f5fd1857d7e4,d5537f8e-9a13-45dd-9ad1-1d5c1fafce2b,Checking,Suspended,49074.46,23-03-2007
04e82395-e5f2-455e-bd36-042a1765880e,702a3ad5-240d-4233-84a8-6b0a9e9af199,Checking,Suspended,37468.93,08-10-2018
720f5505-c447-4fef-a860-ea612e4cf233,5c1ffc9b-2df0-4bc3-a891-3d599f086a28,Savings,Suspended,20061.15,14-12-2001
d6a0b594-e849-4fe8-8ab5-2fc13ebd30b0,cb69244d-9fc1-4d78-8ec7-1465899692ea,Savings,Suspended,23954.65,22-09-2009
48f48090-2885-4924-bcc7-3c4c8c6d89df,55393e4e-abfb-4a76-8dd9-523455236fef,Credit,Suspended,47617.11,03-08-2013
cf426643-db90-4400-aedb-e542be44416b,b522a1a1-64c7-4121-9b55-40cbc843dabe,Credit,Active,30537.31,14-12-2017
b0980e45-bd83-4de0-a48e-c581599bea63,64cc1b1a-788a-4632-bd0c-fadebf020f8f,Checking,Closed,4154.92,22-03-2000
4c203bda-7d74-4aed-bc24-be2ffe4211dd,d438b2b8-49ce-45c1-afe4-15e3ccbf0d14,Savings,Suspended,46332.72,26-02-2001
5fdb6b38-645a-421f-9172-b1b2a47b7e2b,782f4afb-3481-4fe3-afa9-46af72fb360d,Checking,Active,10620.41,12-11-2000
60ffb904-a241-45b2-a75e-0b6334b368a8,43fa1702-4b0c-420a-9adb-5a4b445c11e4,Savings,Closed,44229.54,21-02-2009
9da19d9c-0322-4c63-9412-8092dbfb580f,83813065-4d67-44b4-97b3-be8be0f37859,Credit,Active,28062.25,05-06-2004
a44a69e0-c288-4571-a0bb-6c3a5ad87f91,e43c2150-9e7b-4f52-b43b-212d66bbca63,Credit,Suspended,40130.52,02-06-2010
f37f4ac2-a8e6-4744-9d19-d29f2a8d2f50,3dcabb1e-202e-4a9c-a538-9b2706be62f3,Checking,Suspended,45637.09,15-02-2017
7df4d667-e4dd-4bc0-9e07-f1692967d906,8590f945-c865-4326-b7d2-ca1a2f984cb6,Checking,Closed,6765.22,05-01-2022
cca86c56-4bd9-44fb-a077-d41a456930de,6cb44389-01bc-4ac0-9f92-a7ffab21fd69,Checking,Suspended,42362.62,29-10-2022
0f8b864d-46a8-48f3-b9ff-400e0dc3c8d9,1f2545df-f08a-482e-b875-31222951b28c,Savings,Closed,1550.65,12-05-2004
251a0f7a-0c8b-441f-8d9c-30a73b33e72f,ed770246-90b8-49db-a7de-014e99aa0a42,Checking,Suspended,7402.7,16-12-2014
161454a7-4898-4716-9ab5-4e4d0b1fcb09,4909ed5c-182a-49d3-b503-a532d13c41c5,Credit,Closed,28464.48,17-02-2008
3af32077-8d25-44ec-9778-d989a424cf0e,df44711f-72ca-47c0-9f45-54a82ed025a8,Checking,Active,14698.1,10-11-2014
a516177a-5f42-4f13-a035-2b315fc648aa,9c49dc74-9328-41af-992e-1eb03b8bc866,Credit,Suspended,3374.25,24-12-2004
356ac307-cf16-4945-8a92-ba7034bd6f0d,692e9822-1b6c-46dc-ae2a-6dfb0e0fe476,Credit,Suspended,2384.52,14-10-2017
cdeb682b-57b8-48a6-b306-3ba7b0f65e7d,acaa3123-a7a0-4c7c-88ac-2b45ef551d53,Savings,Suspended,31283.85,16-01-2014
6d0f7570-4edf-40d7-91a6-985db99e0d5f,3a13f76d-acd2-4c21-8eec-f3e644d9fe1e,Savings,Suspended,21646.98,01-08-2009
3211fe2c-467c-4d13-9ffb-ea1e69e87136,508b0d7f-b4dc-4468-8b9d-e0a71730ee72,Credit,Closed,30844.18,25-01-2018
9d9d778a-a48e-427b-8d26-424844dbb681,1ab6cbda-9857-4d0c-ac63-789cbdb9a7c6,Credit,Active,42608.34,25-08-2003
1ac542dc-4534-44dd-ac93-f28046e781e1,76137134-8a7e-4280-a03d-e2cc0f349094,Savings,Active,13733.01,18-09-2019
698c1281-8a82-4ede-8fbe-d52dcf3e4208,51b534c3-7f4b-4cc7-b182-2b48511a6258,Checking,Suspended,34982.85,16-09-2016
3ffabece-bc23-42c6-acad-58e457fc82b9,2d7b89af-2ce2-4ce4-84e8-c0be58d7aa5f,Credit,Active,34290.88,14-08-2010
2d424ae7-bab4-44f2-831e-4c824c6cb450,4ddd0cb3-806e-4530-848a-9c85491f1f7f,Savings,Active,22164.49,05-09-2006
c4ffbfc7-32b4-425a-b492-3b0799222861,72ffa735-1944-4aa5-b0d9-841e6b7b49d2,Credit,Closed,6882.21,31-05-2001
b2b43b9c-1df5-4002-9e63-d269fd56aa05,bc0bcb7d-cac6-47f4-b8d7-fc8634d683c9,Savings,Active,10913,01-07-2023
55b9acdb-29a3-499a-b3a0-d63ee9676847,c94a2d1a-50d2-4efe-8935-f10c5502a39b,Credit,Active,5561.68,29-05-2021
f10d3341-1483-4ac7-9ba6-18ab3976b05d,a7c91ebf-a55f-4e25-bc60-d2c3fe85af9d,Savings,Closed,30654.24,19-11-2001
e380d6fa-0673-49cd-b849-a14c5f2932c9,7f5eac45-965e-4b95-83e3-9a6fd0b2ad65,Credit,Active,13150.03,16-10-2012
b985a5ae-5de7-4c4a-84f1-71dcd353b565,a690c584-99db-4362-9f13-cdad5bf7d7e8,Checking,Active,35632.66,16-05-2006
e459ed69-284d-4750-8a0c-9c619e5e6a08,493508a4-f302-4b19-9f6d-9f30e91bea65,Savings,Closed,41075.52,31-08-2016
263460db-8d6a-4fde-960c-a068751b4360,7085cad6-10bf-4041-b2ea-3f61b192ff6c,Savings,Closed,14977.27,06-10-2000
41c4a3dc-0948-4f1e-b992-b63301747b09,3cdd1be1-3bb1-46a9-b9f5-1b93597fec78,Credit,Closed,10271.67,04-04-2022
10b12132-76d0-452c-b2ed-d07b3d296cab,d68c9e06-7d32-45cf-8fac-4a14712e93d6,Checking,Active,35917.47,17-03-2021
e25d1a53-5928-49cf-a105-d77e1e2deeec,81d50e76-86d6-4746-a9c7-2657f5eb64c5,Checking,Active,33675.41,15-11-2005
6a5fcfd4-1a08-4547-b26d-499b66b2f283,f2734fda-88c4-4afd-94a5-c7637de77f64,Credit,Closed,367.05,19-03-2021
6dc49b3f-a1be-4c70-8ccb-a94c6bc097c2,0c94e6df-7d55-4c59-80f6-53ed3d8fc4f2,Checking,Active,26313.99,21-02-2000
c85429e8-6d73-4cc6-ac78-d27f3644a3cb,80f148cc-f0e6-42f5-b442-8f3df0e37a46,Checking,Suspended,5086.11,25-12-2015
c9494f52-f0c0-4f4b-b50c-d79e8be40296,3d9d2e06-9af7-4cae-9265-8a5d910f930f,Credit,Closed,33602.4,24-04-2009
e00a8148-2ac1-4683-9f37-735715bea6b3,6325d825-4263-493f-bdda-29f1f5858eb7,Checking,Suspended,9346.2,01-07-2010
7b750c0f-f128-4b66-a63d-490ba81b1db7,1b76e0b4-4df3-4640-ba89-c010308a8984,Savings,Active,19745.46,26-12-2014
2f7027bf-0811-46e1-a7dd-a8bdeb803368,ed63fa20-7c08-415c-aed3-ac5d3a43b318,Credit,Active,42186.32,13-05-2008
65b45da3-6e5e-4652-aa35-4a12fcb7fc53,a175d5fb-0791-4795-9ca0-1e38c83c2ec8,Credit,Active,33848.54,18-11-2022
4bc3fc84-e726-4ffd-a2b1-9423694e9b37,3a6f39f8-e8a5-4afd-9f75-760efc4b47e2,Savings,Closed,1437.51,19-11-2001
12fa8af6-c0ce-40f8-a453-898760a91e73,16d8be03-013f-412a-961d-6a2251d70a22,Credit,Suspended,34820.61,09-01-2011
8ff73c6f-9941-4964-8056-164aa5742ef4,35deced5-ede5-4e15-b7a4-3e21826b4cd7,Checking,Active,17188.48,05-09-2009
1f33ae0b-9d4f-45fe-b7eb-0b5227e91f19,8adc78e7-cf3b-4b4f-8f7b-262cffb47dd6,Credit,Active,40714.59,10-02-2017
b8915a96-6336-4ada-8c00-2e208d94dd85,d0c39c7e-2998-4473-a6d8-4f3037ed9889,Checking,Suspended,25927.97,16-04-2019
22f83dd7-224f-4c76-a7ac-5bcf5ce05eb4,119604f2-e4a8-4e01-86b4-07e0c83b136f,Savings,Active,15023.29,01-12-2022
2b2e6780-163d-41de-89ed-7e845d91809e,c33046eb-9875-4006-81b9-9f2b797524e8,Savings,Closed,15923.26,30-07-2008
ce5d4861-e57d-4b17-9d88-35d2dfdb39f9,8040c4c0-31f3-4021-87c3-9b55269a48fc,Savings,Closed,6870.93,29-09-2021
94387740-3bb0-4ca3-861d-224600df78eb,c72aec80-07fc-4920-84af-29389d8be2ae,Savings,Suspended,10582.44,28-02-2018
06765123-227e-4bca-a520-dd1c3f1af0ac,87ffd6c7-1360-4fe0-b3a0-2794e710e20e,Credit,Suspended,45824.35,18-07-2021
2db801a4-c3ed-4d62-97e1-0e132d9f2ff2,10564ff8-fe35-4895-89e0-e72ff9b2b625,Checking,Active,44042.77,22-11-2015
2ec6daf4-f40c-42ef-994e-ed951189eb7d,d7bce37e-b33f-4b40-a559-32a9d28787d1,Checking,Closed,26699.1,25-10-2001
4d594ff0-975b-4a14-8103-b60b078b0350,1a5179a1-fbef-4145-aae5-868c51a6142f,Checking,Closed,17341.47,30-04-2007
09ac6f93-47d6-4765-9afb-61cc10fe84b1,39b78ebc-5d71-4a74-b5a9-3ad065b30b7d,Checking,Closed,23531.79,27-04-2006
d8bec545-8ee1-4c82-aaf0-6785508de132,eed21be8-03e7-412d-b4ab-5a3f854c32dd,Savings,Closed,44075.58,20-04-2006
2dd4b43f-4c55-4d96-8e1b-7b23600acb6b,df2ccdab-d5e9-460f-ac1b-5ea992f3d0dd,Savings,Active,24297.79,17-08-2022
4c38b305-4097-4b00-b2d2-4a143f7504cc,e460d7e2-3e0a-47b1-9142-2772bcafba34,Checking,Closed,22777.13,02-08-2013
d6c0e546-8043-427b-880f-8692a8e9aedd,27ce5a91-83d6-467e-af6f-49c7cc4e9285,Checking,Suspended,40550.24,28-08-2012
8f27fee6-d899-4774-8153-3c3e7afb9217,b7a18a93-7940-4a55-ab58-29821e96ea15,Savings,Active,34472.46,02-08-2004
068d6786-c998-4548-ab42-87fcf052fbd2,52a32527-91b3-4a83-baa1-ab2ef4cded10,Savings,Closed,23605.05,01-06-2008
39cfc5f9-c5f8-4478-ab55-d7cadf97d005,74234673-db4c-48f0-a24e-bb18d4f42b32,Credit,Suspended,22442.97,19-04-2007
c879e95f-5ebf-4d73-86a2-7086caa2eeb8,b1c70498-e7a3-410a-a6aa-24a111256122,Checking,Closed,6645.26,19-10-2012
6e3d41bb-0183-4efd-8ae0-8ad9f5cf585f,2d111f9c-9c3b-4991-ad6c-9abba984eeab,Checking,Closed,761.52,30-06-2005
fcbd9a52-94ae-4707-84ad-032c5ab02c9b,967688d4-3553-4ea1-9a2c-3d740f4e9cff,Checking,Closed,43440.59,14-11-2020
df865aca-a5a3-4524-b855-a382cdb02859,6119aef7-e876-43d4-8df3-6952fe35b688,Checking,Active,22111.04,27-06-2004
ddee62e8-b98d-4a05-9baf-011d11e71785,c6028143-2889-40c7-bb40-74736148d58b,Savings,Closed,2461.15,21-04-2014
81d32518-dbd2-43e3-8d7b-12c8552511a7,91254c9d-ee5f-4460-86ab-738cc012d947,Savings,Active,30280.22,24-03-2000
6fc58663-dd87-4b06-b46c-eb81d82428fc,419955bd-9cc0-4df3-8ae6-9d5c21b0f3a4,Savings,Closed,32225.14,27-05-2006
32ec3d92-2862-4bc8-945d-3f98c9ea364a,50d5c244-40ce-4daf-9563-7bae901b64cb,Credit,Active,38304.33,14-12-2012
5eef08b3-75bc-4774-b6cb-bdace53a909d,afda84f4-9f9a-4061-82bc-d291b6a688e0,Credit,Active,32071.71,11-03-2017
e3c72321-e2a2-4a63-8926-865c5f19ffeb,47f9d552-5af4-4bf2-b2c9-d45392b92959,Checking,Suspended,5893.23,29-01-2005
9d4afde7-ca89-4f57-8ae7-0b485cc2b1d5,6432e72f-360a-4be3-aabd-daee15a2c870,Credit,Active,7363.38,11-03-2001
4309e633-50ac-4419-8c59-2cad59a2313e,845a24c2-f1a8-404d-8f25-03ecc221967c,Savings,Closed,46857.84,16-04-2012
3c4ac5e6-0258-4da6-b33b-f80df53d41a4,d99940f4-cc8d-47cc-b149-bee01e9a40b2,Credit,Suspended,22698.26,03-11-2005
0595ff91-40e8-4568-90a0-f9ea2d2bded2,0efdbb53-e2ea-4b94-ba4f-8accc89acf86,Checking,Active,21482.8,17-12-2014
5162caae-f70f-4a99-95a4-859cdb5836fa,3b3b5684-a261-4fd8-9af7-699f940dd8e8,Checking,Closed,27296.46,05-01-2000
b00b0bc4-920a-4a33-bebc-5fd61e0d8d0c,8b223214-ad64-499b-9274-04a45ab36998,Credit,Suspended,42482.41,19-04-2003
d576122e-bb02-419a-abee-6d1da29f37ea,8aa14575-5e0d-4e29-8406-4ae753e8b55b,Credit,Suspended,1778.6,21-11-2002
87232f4d-8551-44eb-8a17-d35bdde7b261,4db74284-4194-48c9-98c5-1a92e32662e9,Credit,Suspended,48655.17,26-04-2012
1319d128-cb77-4d4c-a4de-71b3a740831f,8718cf8e-01d6-49e9-8771-908aefc9bae3,Credit,Suspended,23507.86,07-08-2013
d697a06f-35d7-4aee-95f3-eceb0251d6f7,3a9a24df-59d7-4539-abca-235818c877a7,Checking,Suspended,39767.63,01-04-2006
0d24c98c-f2d8-4456-b9a9-8ae1b1a73441,5b7dc577-0320-442d-9de7-135539a0a941,Checking,Suspended,27464.44,27-08-2009
45b881fc-85c5-4c86-88cf-ede15cb358ad,dbc0b093-0629-4ce7-a4e7-880e894e8124,Savings,Closed,38110.26,27-10-2005
8a2c3496-5057-4332-b6df-252cde5d0b83,24a9313f-170b-40f4-afd7-e908626b924c,Credit,Active,43209.79,09-12-2020
dac1f18b-c979-492d-851c-149a6c4ed0f5,29713fab-bfa5-470e-afb2-7fd3df3179ec,Savings,Active,47912.56,22-12-2012
8ac63203-9297-47c6-bcb9-4392e52da550,1a70c05f-1f57-4f6c-81ea-025f7c845e8d,Savings,Suspended,6808.66,30-11-2008
b9759b91-d1e9-421e-aa12-c7a416aa454b,4a605033-9d72-4fbf-9fc8-b4c95c0c846b,Checking,Suspended,37775.21,01-05-2019
